sigma_1,sigma_2,err_1,err_2
39.69998699816832,63.24955947595369,29.36626677284821,23.944091541833718
87.44120244659621,71.68637184228027,27.079858896958555,26.59296089998379
125.69197829448936,133.15285608722547,24.23442379688949,21.788593437068624
138.7441186040582,187.64496942446303,27.11397218513604,43.53260277838287
256.2844689032274,145.594745825846,43.04475721796,40.24200571018769
47.004772350314624,47.44809636423659,16.59542809984547,18.75742299302387
181.5341650398148,232.06220879898197,25.998944978975093,26.6172594999765
120.54837376076026,89.31499200932961,30.44060487406939,22.38904544950581
111.0738397265552,108.84861119924336,22.53937539178365,17.83170031249446
120.02903038045574,112.45513142572726,29.571959184540034,31.318475663930844
108.94605140767416,102.10356551559408,25.756588771274384,24.040069220092
145.11636401395242,172.5974054321452,22.01346383120497,25.237105976237245
83.41171174023103,66.68990596219835,23.440583669914584,25.221739234898376
239.21531876999663,240.7476536024701,22.167489136889508,21.307946028406903
113.799942049507,140.99370502267217,12.524887795893154,16.659185968553338
83.29640229710482,82.29048773173164,18.88813768656961,19.40886483930361
161.67971617262717,197.8266600131523,29.65350042111659,36.77490688437305
178.94660206181567,176.09303125959858,23.42156143261178,22.6432938360896
116.2762523280982,114.74800669038352,37.57135325798208,27.76941039228092
126.6171912685732,181.4207692311403,26.491197892460995,48.79685194423646
81.19650133481389,127.3002796709097,23.91432898742292,26.72165180619429
85.55016121422892,120.38970466458946,19.728202044218527,23.828899019845696
137.77978814521168,145.28111075158057,30.765914978674846,28.50981589895484
232.185625927756,188.02609643012775,25.26886766770211,21.93187866361669
106.4214127311295,138.86872438716767,42.27097761649219,31.915235010729432
147.4677235234618,188.58487009411985,28.92004292526997,64.65053763085895
85.3179909422307,73.01942873195448,31.6338601952827,30.68060347111393
142.67274035361837,157.8654607440939,28.57450355544465,23.82737957986319
147.77365984611515,167.5115763798632,30.194622583025787,41.480911088548886
81.41859823538886,134.8481942166148,16.492503905535788,26.269903650376637
108.18022701233086,120.37893065506756,21.131433898854784,25.9048346621328
153.77075465648414,134.95343569354858,19.17820350965468,22.37231495786499
117.77298791334984,116.38085657746944,20.176164716436453,23.394343792696883
77.8177108477292,124.55536173253375,15.856924550494924,17.8662395083914
84.71074104555956,103.19395325707524,22.115714819669908,20.8305464597174
133.32194867361932,183.73144612133095,16.671898783589224,28.20043197852316
104.71288625837808,163.55407313325557,24.896057110345364,27.93762377014138
39.02540852316861,70.70653947198664,25.89842727617289,27.171413146408568
90.79407216527484,106.96929104383958,6.881243298809147,15.259312975560489
186.14675787100524,159.04788449336246,21.70422391350564,41.53066680554029
103.18330976319623,86.50963804944477,24.00724286831603,28.680634378421843
97.7301805517458,88.59260271304953,21.564458459735317,29.720283500014272
92.2713953298312,153.52266886488286,29.29434960097609,19.16496682688327
24.53775117976131,49.618074728923816,20.589953572468165,20.051108299020093
162.46763503257336,205.15148702978087,28.743761766440382,53.28590250466032
99.47726141053172,145.383324672117,29.54405381697069,25.74188968112873
99.58961375523172,69.20397532430106,20.76271571945666,22.67210104776133
171.3364791254686,144.55923447048994,24.470140868117845,26.98953427932537
53.05138637680693,109.43599260632116,22.36611154990974,29.142646925543424
113.14489850993878,106.7480023565318,39.590893494725,34.56124760376199
82.26128481402601,112.77243256175632,22.21667541281576,28.22485179353667
260.8326418759006,59.44311782887591,75.79521873935299,35.78880004508897
106.26088647823086,191.76661270033551,46.92344486856554,53.15903663807916
319.6082935854143,185.7741140947277,128.6331796978008,66.76286586553142
154.30454400541933,64.3556356298126,46.503882729106856,45.48242020356004
40.84218326671543,41.595777059299,24.322650251064317,24.337472143237896
113.50114125785733,205.2895046269068,57.54004140066935,119.8846036143776
218.9537101069685,222.10602147555136,114.54115711117608,110.54178535387334
89.95482801567164,88.66420233126722,2.3248359304726613,6.08146050828883
220.9719281105245,206.1888099790566,7.806265897818278,10.642219111683852
179.71973963332655,172.08017979424886,7.478023483170946,9.574017272265984
109.23093181137295,102.49678451754735,8.30408303434178,8.968588100931873
155.4609567710113,165.9448789055481,11.384012311302738,16.3113376961837
219.9667762495922,236.40511313898816,12.50603345603454,11.020136950232311
54.48541106501942,57.26015094781384,11.173966499018864,13.318102716460732
102.56284630194196,126.564660052378,10.004129649786506,10.773310945603058
110.95349152485124,120.5491744762863,13.62619080490975,13.02857647612208
122.64468914595446,127.86230227175987,13.20570656827363,12.682611586708308
106.13285084670603,115.00443431698612,13.356947402823684,13.369728060200996
154.67429076537087,154.50722914600112,15.205694284666713,18.45587337420087
79.55776483860254,74.69001808151066,13.723932926176548,15.126489664445264
158.7629146365767,142.98698706776773,17.96109655947109,18.91750380416692
111.42263401970742,91.34016316475106,15.028687302280185,15.647100728227391
94.77479435873109,103.28507450195224,25.50474536435137,21.93746258936144
126.98008525197338,127.25449474515555,15.685995573001168,15.642647694726053
88.26277537730691,88.48255785121692,34.70261461458917,34.731302896834606
51.71404530870743,58.28173299278826,32.37232225842846,32.27951519345696
89.95482801567164,88.66310901008619,2.3248359304726613,6.082051796481066
220.9719281105245,206.1878712808831,7.806265897818278,10.64194864369165
179.71973963332655,172.08090058789708,7.478023483170946,9.574218823057572
109.23093181137295,101.2926141596632,8.30408303434178,9.152511999607674
155.4609567710113,165.9825950534647,11.384012311302738,16.4123099425343
219.9667762495922,235.6970804304725,12.50603345603454,11.008575349466025
54.48541106501942,57.60064738684838,11.173966499018864,13.611370082025326
102.56284630194196,126.61097294497768,10.004129649786506,10.769397044326317
110.95349152485124,120.25180174787552,13.62619080490975,13.019930866677925
122.64468914595446,128.10557643971777,13.20570656827363,12.682924445773184
106.13285084670603,114.93421164773096,13.356947402823684,13.43963238039855
154.67429076537087,154.243530303298,15.205694284666713,18.706946747226635
79.55776483860254,74.03113588042935,13.723932926176548,15.12218344985972
158.7629146365767,141.3431647721165,17.96109655947109,18.62579507937522
111.42263401970742,90.42748983738232,15.028687302280185,15.967899459831523
94.77479435873109,103.7661682469868,25.50474536435137,21.976210674218617
126.98008525197338,143.22149975983638,15.685995573001168,25.396747797878582
88.26277537730691,90.99626224347077,34.70261461458917,40.92926221827811
51.71404530870743,80.89713570027264,32.37232225842846,48.079514694966335
89.95482801567164,90.05461465990923,2.3248359304726613,13.14608216612613
220.9719281105245,206.9008731243141,7.806265897818278,18.87072893822536
179.71973963332655,176.20561077906424,7.478023483170946,10.404964243842498
109.23093181137295,111.66034081983942,8.30408303434178,11.699030543422111
155.4609567710113,196.40391148289007,11.384012311302738,19.31849642788596
219.9667762495922,216.73248300324772,12.50603345603454,17.424273724567865
54.48541106501942,49.114075123610846,11.173966499018864,16.002296467923756
102.56284630194196,96.7347970015152,10.004129649786506,12.669893738517745
110.95349152485124,126.35260828290278,13.62619080490975,12.175824872524757
122.64468914595446,141.62485237686323,13.20570656827363,14.225198380514977
106.13285084670603,147.9134053362651,13.356947402823684,25.477735728851957
154.67429076537087,149.6814431183807,15.205694284666713,27.98993453415406
79.55776483860254,76.29777111269226,13.723932926176548,20.25465628673557
158.7629146365767,179.0999259559325,17.96109655947109,31.54295672504979
111.42263401970742,138.3283792159396,15.028687302280185,30.890684253050043
94.77479435873109,96.32434741175432,25.50474536435137,23.327722354639548
126.98008525197338,143.1691212285559,15.685995573001168,25.385682966348774
88.26277537730691,90.43682689541778,34.70261461458917,40.7582533243811
51.71404530870743,64.854726324967,32.37232225842846,43.67062690268396
89.95482801567164,90.05502660266984,2.3248359304726613,13.14654144029976
220.9719281105245,206.9020371397828,7.806265897818278,18.87139345431368
179.71973963332655,176.20614634086135,7.478023483170946,10.405077436297956
109.23093181137295,111.51848198571676,8.30408303434178,11.715092284183266
155.4609567710113,197.36618912043275,11.384012311302738,18.942206676424583
219.9667762495922,216.73285095534231,12.50603345603454,16.898213666254165
54.48541106501942,48.5077428835532,11.173966499018864,16.151202324454125
102.56284630194196,97.19644482834704,10.004129649786506,12.397023327759683
110.95349152485124,126.3035035878407,13.62619080490975,12.164949071102932
122.64468914595446,141.81387955217815,13.20570656827363,14.227141911768506
106.13285084670603,147.34286495237333,13.356947402823684,25.350404459452765
154.67429076537087,149.1417450274453,15.205694284666713,28.254697267395866
79.55776483860254,76.40352349343033,13.723932926176548,20.223788490514973
158.7629146365767,178.35469552634726,17.96109655947109,31.56551805020218
111.42263401970742,138.06275053042154,15.028687302280185,31.00178018679868
94.77479435873109,96.41056043967936,25.50474536435137,23.40399813636665
126.98008525197338,143.2771424211744,15.685995573001168,25.411009079027117
88.26277537730691,90.57517207992552,34.70261461458917,40.7997683847226
51.71404530870743,57.07821483710417,32.37232225842846,41.80304691579541
273.94389124320827,273.8240226630268,1.5666570200759342,1.541171526312697
201.4712303640432,201.4890400413494,1.7056365625548793,1.7045229627883107
150.80152014428324,150.79688882826284,1.9628284458498824,1.962404824374728
123.43430515920991,123.59210202412102,1.8633068254823035,1.8647520512682367
99.29990411146036,99.31313933491356,1.4335817741652592,1.4339360234591132
70.47310162637471,70.47351407224194,1.7028415284719165,1.7026153693056203
252.27409773552347,252.3070528635383,4.7700140899468,4.776447216896331
185.638162101066,185.60952963665144,3.07161273144672,3.0723246583239097
215.71247684614409,215.72502018605283,3.6338737863010753,3.630514811801477
215.17455316823649,215.16570705681852,3.855531314840113,3.8555375161591994
202.74780067138056,202.7964224503652,4.422858833680054,4.429687218147187
126.8541473022431,126.83151799716212,3.3587344988525767,3.359060691490683
227.895815211912,227.97731511979583,4.974160075166516,4.9846674743016735
116.41169590599893,116.41214674540583,3.097109749898733,3.0969287968441
140.06243057061798,140.0616962824761,3.3717259421789296,3.3713198292066324
134.333740214613,134.34462810776415,2.940449214370425,2.940953594320128
161.48305227873666,161.86729912237794,4.761356552166217,4.751427085398685
165.03953182707895,165.13492105199072,3.812175738480384,3.8122675831300152
184.4012942961923,184.54055269896745,4.46651461643446,4.4644378129290985
150.73651427819945,150.7533126637212,3.2330606286388663,3.234979170829993
150.92821691317997,150.887712272802,4.488548816751788,4.48668311516273
125.02553294349048,125.0560547901642,4.136364294301869,4.136234466692971
162.7444503935522,162.55322739090062,4.564502642851429,4.5537496944191975
148.44797800368352,148.43008369420346,4.154274670450394,4.125109623855818
113.21751765191944,113.29898223497928,2.8104508140256588,2.8097769825960643
270.0571015551675,271.0821863804895,6.715278422017682,6.76120479914047
206.58003095888384,206.52967356439197,6.117123071513435,6.111928489426472
194.90520363036808,195.023172754935,2.902379267905063,2.9005116063194136
146.13876330958283,146.1995408107463,4.593661029671618,4.590297001588663
125.18466274550966,125.21622064319943,3.785050037210956,3.7860845957846574
93.53663644612148,93.53832484188916,3.356789980067233,3.3568226231265563
186.67176996410836,186.41989655916865,6.072615119824563,6.077086822058617
142.19837065395478,142.16634733061733,6.048629353199932,6.063277427406016
106.63780880076489,106.66484474671373,4.15249569647572,4.158556796304922
125.90669719311715,125.97321207798063,4.739576881956938,4.737393741155158
83.2107006971683,83.2110187601892,3.495032877130111,3.494931049322189
77.52677409026462,77.48626963769328,3.720926451749466,3.72184134907825
267.0812019187744,267.2486977094953,3.632706062252781,3.634827459135975
94.26942439663696,94.3278281032676,3.65892627876985,3.659574325248269
105.47101136851371,105.5645349144308,5.262098275422154,5.2682291112016095
146.05681645909084,145.9217435373375,5.470442014610106,5.472371228422891
98.01549961503144,98.01367205708002,3.0142409278675397,3.0144050349334277
167.19254554137234,167.2158299271533,7.039247433861182,7.037528361859833
118.6452594150094,118.67910705039446,3.394208891815138,3.394743534786187
185.6565438591327,185.68577643692493,8.005142376962036,8.013989990699793
209.8816410268882,210.40344347827755,7.1637197270300765,7.143688439064403
235.3777846908227,235.1095498008204,6.229162878757728,6.26871549930686
171.56104784665877,171.53763803005634,3.403349832857373,3.4048843970678746
125.94867564179754,125.96645145568492,5.226102222803213,5.229356649099024
60.55175904682864,60.6366019850329,3.947879111732295,3.9566062889633336
109.43412704938386,109.12839106313083,6.298327750821492,6.310474733101384
121.41596003404725,121.44749831365144,6.046401896724128,6.026658568085093
131.06272522898234,131.04965258233483,6.826560262400467,6.811625023725523
261.6315598067441,261.274714477208,8.103564828673463,7.966772558926821
197.4530369458816,197.94212751308984,7.883183456365404,7.906966175195127
157.12238771750663,156.7077780172769,6.7378680424612725,6.719849596689349
125.74475367343231,125.95262453160414,5.232516928453691,5.20996654962707
152.37299337225392,151.75359408529394,7.128217517362394,7.121644878252732
178.72106197176237,178.8166535475963,5.691854977703133,5.692335664846929
170.15073456659198,170.09595517486102,7.291244808178229,7.30271815073995
160.08165432273785,160.1013036167458,3.737540302107611,3.737772669962754
222.0746759950346,222.20211967818216,8.56925467220907,8.54879853680857
134.2052934082005,134.43488301144174,6.6501918670650175,6.659398150413484
124.39882708596387,124.36931690484263,5.09059994079313,5.087851765931966
147.97718796656787,147.58655326371834,9.867903893741529,9.82900162202083
120.86298816949969,120.87068973503597,4.439330866645969,4.443720675688601
134.4204485337325,134.3677799329016,4.379352048393285,4.374878936016416
118.15660108030544,118.08256624227803,7.683021451166351,7.575892336650282
174.51568415682766,174.4737105993783,7.683498914939838,7.681075731890423
139.02695916648057,138.9954898482571,5.455008240001668,5.461777771429557
159.34584513099753,159.41895483845238,5.655207226299045,5.676280891805311
165.25471654469217,165.19948672441325,8.020008571196799,8.022484987337323
61.595385783001255,61.597206128879805,5.0127182317125,5.012110535964005
139.43943283519232,139.1595648348644,8.613639315747387,8.613714964900694
293.82681472402936,293.7889773563349,8.887851951911651,8.87799475144662
81.70663166317905,81.59141026407723,7.274800289434533,7.272157180742016
138.9563318789775,139.01277078813146,6.749793316360496,6.750669455504115
73.92544472862527,74.14476206878025,6.046616536906788,6.041953693878442
150.82201588110937,151.13478463137045,7.219896346592417,7.231780588169291
66.7592724135297,66.80159741305111,6.4482474272867965,6.450373505785988
235.34858130852325,235.49083737610408,8.514418497391661,8.51072961778369
179.24444545020737,179.1758085316975,8.951714129872327,8.947397109041612
180.6736807057688,180.8086678974423,8.432039324991072,8.418671108891122
160.5035616783877,160.59243512434077,9.54823273724788,9.521047213476876
163.4859727812393,170.7948858650811,7.353094360221017,8.316204243431894
297.8272557126763,297.98629583094214,9.023979087942998,9.06686820123001
140.99323323867748,140.78347883107116,9.934605289331069,9.942087009018366
137.05042476082463,137.19638219257004,7.359270325795645,7.35988266306291
113.01223120628366,113.0119388107527,7.212155283333103,7.183466871211546
140.1297681925611,139.8032539484505,7.8092483013321425,7.79185105850614
121.96330947506728,122.43623301148824,7.792867234951672,7.802444739962478
118.08972949278215,118.10546790393067,8.449666318247504,8.393496402300615
173.7016087260096,173.65125103877526,9.551339993655311,9.54808953485717
54.60153430298685,54.59941250358144,5.817189046064404,5.814922490300375
140.97472901700124,141.15395778480112,9.298518081547414,9.293803764828326
114.91581259433748,114.92052572353754,9.797446365958852,9.79851668597095
149.73809028172252,149.7084848809382,6.380114602099088,6.406538311000189
191.9062910708928,192.15597659392364,6.835281878265371,6.820011048986584
135.40855140184996,135.41067750603162,8.648931864770686,8.649922169587306
196.63352195517888,196.27403284883863,8.870960393692197,8.850560823786868
164.68227643103415,164.7547848336676,4.727649091956454,4.725017856516553
159.51190976961067,159.95647352186887,8.657754454713304,8.658421520284838
144.50822494632212,144.01697745020394,9.01499396575429,9.006151125085372
80.774830051704,80.77801110460206,7.347898923331616,7.348356713136012
288.0092134112709,287.4626376783029,18.622169292015307,18.551288558898552
99.02010507586412,99.00999140172183,7.339211383128918,7.342865831964
147.66072287786156,147.41254089499904,7.335679528731244,7.324656298990259
200.08110219160412,200.42582475268063,10.23840283929721,10.265342121240144
146.5050963901102,145.7870875062712,10.491756388234116,10.785002255793415
160.80368399664343,161.7690660752162,10.837730809081792,10.88714587302804
151.63344615284916,151.58339261709153,7.611895029793746,7.615028132599892
130.95735768435233,130.79079879863014,7.286533820942782,7.219889959319186
189.79115090256255,190.76881800041213,13.234105931420684,13.12827819125422
208.71676402483996,208.09731353237444,10.31485519854362,10.352008594728789
209.9140799898193,210.36345795005707,12.23962814510039,12.240856577738445
150.21402321800926,150.21933193617778,8.161937148733433,8.157473597073187
112.09845997201444,111.92779018111553,9.122386879933472,9.117202685829517
184.4013381286015,183.3038795012932,10.353022514557814,10.35179761379365
147.51280345284692,147.30346710724268,14.864611121383192,14.82979831288672
208.6051555582725,208.5672239324034,11.23755126075662,11.207170593274666
196.02382381492225,195.73081412161932,15.127948109693538,15.133349254563385
161.58398936381988,161.34604315396797,10.868343777993298,10.754433136466645
81.55791133078881,81.56590662413328,9.345388891733371,9.347922695137816
188.0668057976985,188.4030982179391,9.887012867726762,9.79685675812417
191.81699174978635,191.6197817394738,13.747934413540904,13.7601113981682
80.53975116166977,80.58191783563501,10.368468899892529,10.385419989962204
181.04451460484825,181.05890649113735,12.71065192345318,12.71605474123622
104.79953465469096,104.41275479660708,6.985559270563191,6.975629818700148
153.2430157232234,152.3525369241378,10.649284857647809,10.57094853590268
209.6043517888711,209.7941059528366,9.62090111593755,9.595072537376817
178.26718321688466,178.11976753930423,11.877315534779603,11.869746228224203
210.0442854835889,211.12290315587163,14.322943529894197,14.397615564665967
120.16958653324266,119.77807854397535,9.629547126238934,9.693783064978804
75.88992864612545,76.8702848885701,7.75572627531948,7.637787875947295
181.4908020194156,181.8934854158979,12.48582823973328,12.467137755480255
154.96494568681658,155.03599195588234,13.06654083032254,12.6220152274967
123.22284547924409,122.9345995387574,10.259667699492873,10.311981884712734
237.2929098151596,237.4068516887329,10.697132245759857,10.7433079143199
289.71442910293035,290.5323210553356,11.858600310792852,11.993175570466155
49.93105694116,49.96721130858454,7.095288346189931,7.100474215452527
54.43768068676493,54.4405608998765,6.387320741749438,6.3875377520600445
120.5335344720719,120.5383678496027,7.176934778995705,7.137415931520824
220.4637990083405,220.83950168958427,15.126712680374062,15.156810346025704
113.65311248064354,113.63957870168086,12.39543098412055,12.412148234857336
141.3961761323786,141.2403419217315,9.390856706981076,9.440458518377246
180.94101207722133,181.13696429502892,12.186308063229404,12.234848447243198
117.23443571740567,117.1331962242036,6.835988559865689,6.82787848702143
162.5134753430582,163.4014444604285,17.619380864274554,17.550484485009342
110.97551876837755,110.37365735239317,9.166065657471076,9.163018346482067
163.39702862726722,163.8570675143707,9.594616707717222,9.582559365082908
126.77682411427983,126.98811104905676,10.102777596962785,10.115730265552909
189.23816901775575,189.8458016283044,12.940948659253944,13.076523508154557
216.5821391211402,216.9190675474979,13.41266354165529,13.392584429872064
228.55112208267988,227.92620324886065,9.636925840085548,9.604390757189412
189.86575565939543,190.33310951912392,9.178818557000165,9.164584268211248
228.516423919363,228.44957731195024,17.445651897351766,17.371031367142617
166.41615087683513,164.83762295874538,15.441066711612594,13.41360351173436
166.7819611796518,166.72992901305236,15.80853011041256,15.774604708672411
102.1811604496046,102.47062077048663,10.18275451287137,10.412943532634458
208.88531330447492,208.82114613700983,13.157629755892325,13.16789474041652
146.9805937949114,147.04246256450486,9.087076545978803,9.1081787985107
221.253343412866,221.49364751623236,7.642230645490105,7.526645379725587
217.65661170151287,218.1367468873657,9.918844045018991,9.982739481701609
235.9379258431204,234.9277285485684,12.856456827392575,12.739068867911351
163.50390597666168,163.53334627062762,10.723269453756036,10.710887093225402
225.9366703839225,225.92499478858463,10.85631261091412,10.853604683700622
46.11888579160957,46.46621589969825,9.341537691734324,9.320945338424684
116.13463342373142,115.9659827517928,5.551565140381687,5.582064167133731
148.11379958097984,148.35579824010864,12.4281731940499,12.47658984315118
149.19130902315482,149.49534536038885,17.019351345667516,16.961618733461236
78.61324569391827,78.59632031527757,13.474192558727845,13.484174980691597
259.91810764038604,261.74729809430835,15.2857285954685,15.519847562228025
147.72438388314774,147.2807732209153,10.310062869922817,10.219900321294997
75.88987636074474,75.87561174188941,6.923292173986792,6.918787918487955
166.14425226025824,166.2163915485775,11.48908467475582,11.48195445404021
119.5599244203838,119.9311951219646,12.142097646369091,12.066277373818654
238.13024584045635,237.31671030111636,16.13032921435719,16.132484935444214
167.46807463933928,167.4690204046976,12.585182542407464,12.589433062001405
224.5046088305924,224.5546098959812,15.850416776101133,15.849128481736862
76.09602372818723,76.32702951464708,9.630939336757946,9.594336988160537
93.35742019942526,93.37106354688623,9.852389292906144,9.855513197506363
180.7585971532495,180.6167263630636,12.188720406423394,12.216369895416712
125.98699710654164,125.11963363850715,13.014785321918165,13.24505166829882
240.38194798100503,241.0003799539884,13.560977441414668,13.647170841890611
266.8458121595985,267.51537628004934,7.781931080740412,7.774510220437971
213.82470592341792,213.66299130408603,16.878066820942767,16.833969998149676
159.35054999768295,159.62618682719932,13.353735482771684,13.325872293141485
147.0724880697153,146.66130012172565,12.336745470380126,12.369717084523955
122.12844288905548,122.02739906867956,9.05802672682349,9.043263004050791
165.53320347928954,165.11807773279725,17.668833317453824,17.378420779161644
155.51102554498473,155.34694559019763,14.234326325763112,14.04061308927444
190.3006715253136,190.38461542281175,12.958840256445114,12.963628341123057
170.93105174949656,171.2025763685471,13.424578319375437,13.428611815207676
183.2010287347616,181.9235962178963,15.914049618954325,15.807694698096656
117.20172267701471,116.60380339814724,11.947541474358758,11.998359033054603
137.82257954962873,137.74269616066542,17.068348797482713,17.069340285684277
148.77495675777445,148.690890447635,14.133932968992893,14.064453825824703
107.22926540894976,105.95170826265831,10.944667096738094,10.908370995566724
127.58494460113984,127.3478986618024,13.237500653140671,13.181705383230565
94.09324005583169,94.26781037548338,13.117686583834702,13.10663489291356
155.17364834289262,154.7199318767106,15.327774968224748,15.325893528998686
180.84399465168383,180.3870813593764,17.153859746902445,17.24140540269124
135.53136777591948,135.48328501289032,12.162442221025762,12.1774130691777
158.30873688979716,156.3689656444747,17.382479416303244,17.373272011480225
228.5305132165585,228.49842921561412,17.534114994386318,17.60325666672768
98.0558500712867,98.64972421677756,21.91680416634426,22.034592822148383
173.41911556920437,171.62670850618514,14.38892841014652,14.339427757740266
120.21514146759638,121.06119959928284,14.734404939059964,14.447636908309212
138.6190200908211,140.3190723177732,15.8764482353691,15.513274718203018
131.7154209052085,131.2405756248328,12.926067002286077,12.86769863787736
127.0520022458705,126.74485693070586,12.289413250756096,12.129275653800171
106.46286647410936,106.36473109363776,11.499675586528188,11.537226160798316
115.71188121191668,114.77878432865803,13.394199419089,13.263893431816951
184.78960196570017,183.4681447532317,11.865670361563495,11.8501536919926
180.6549064443754,180.97162433616612,14.86650088723214,15.073835653421494
97.06176535324488,97.82536645336089,12.940572576410698,12.796480760910857
189.1627938782813,189.12967655720456,15.87056732395341,15.853672799133472
117.82420521549462,118.34191135042262,11.374434487393652,11.412113140542385
73.332790273186,73.63495218569281,18.60755519127287,18.76864113811416
98.64694511745274,99.35292155804044,12.553876215208534,12.585843542288316
135.99984855834128,136.14766723507572,15.82566961607525,15.67693200445266
146.2734559753075,146.62597384217813,13.548504241075015,13.687235715141874
229.6133372104492,228.84494401690125,16.150673784643523,16.19947160237313
182.1236855155821,182.0242541940706,11.768097020239152,11.715219274941386
116.95122732939748,117.41830677983576,11.963267194152516,12.00656948019748
143.6864365552106,145.53034760036297,17.656068807523575,17.93921631928419
173.5093147795374,173.50849745519176,15.662814864155262,15.671796281029236
130.68112673272776,131.24668330343857,9.016638177067072,9.063772453526967
150.13274979989723,149.9881081503956,13.673911316445713,13.638046029108684
87.49545230084814,87.57265128525165,5.1486274983519325,5.149355699586901
116.320090346838,116.24794415817829,12.987423652494645,12.934291984870976
131.70286787568898,131.0822381721228,12.935329033923985,12.934525859609128
135.0672304872653,135.15892216558456,12.205288180507964,12.402225362605078
194.2404408066816,194.38668253790752,19.5482151535277,19.57446322490809
143.5384143046444,143.94412725064117,13.913008425792016,13.962289197929447
130.91696206664122,131.0303382226188,11.729997412197385,11.86062423171657
115.88682621681662,115.35323893473895,13.69401204826472,13.772818967141376
105.84895544508278,105.92561835785516,15.74811277573079,15.6653852342333
142.40239874299806,142.54378119763817,17.77790188146304,17.78324642814641
110.63347796583244,110.54906739766597,9.06543690921444,9.070721781910985
113.8848873177893,114.09528241377964,13.102940633506456,13.082709837872985
133.1437389229444,133.3128454147447,13.451090119052092,13.612891151210723
109.8912203118937,109.67834847674858,9.854797310584006,9.860395654467196
104.77961613620184,105.1060078918788,12.41507007777459,12.41216512347883
58.39677363446373,58.3644351616966,9.675230683545104,9.686135344370252
119.93004056832152,120.27690116040456,13.146684598430255,13.138899456956157
126.75012005482978,127.53373891684868,17.059161737638068,17.065153127472108
274.9365240623457,274.198335183936,16.7425508819262,16.851514638643934
122.84654276386276,122.2296396402394,25.11683877650248,24.855795893173926
122.50796185839452,122.52001553145682,13.405219703317549,13.409714484834751
69.3536072715512,69.31597870371647,15.50835624137946,15.47877144590595
276.7244393302795,280.95899496384595,29.28884625292873,30.135962292083697
202.00443912547195,202.01179941385783,20.801881675875386,20.69549901625464
175.59745203397802,175.05541039487423,16.862814917381176,16.825097165313426
34.239679800925266,33.58140134081623,12.876038119646326,12.913470428916373
202.6643243684452,203.29731808438692,19.304268980886715,19.26751641564536
196.45373130556948,196.83080063592223,8.243447896553572,8.237421138191403
138.64924767569624,138.09731041214843,15.057149290974332,15.045582957249351
150.0041754454528,149.47515420417338,16.234314126873286,16.161362804737465
96.63829560446656,96.72143474564642,18.556171780369688,18.569065461383847
140.13505666319196,140.14119513973426,14.939866329693368,14.938851086997866
265.54737678587395,266.12553460887204,18.77206260000049,18.86196232438847
319.6017603246476,319.35538763770285,27.271246031108934,27.07060139146077
146.40962992064303,146.20819535657137,17.463275308350866,17.42871231525006
158.26998572888888,157.9991179216408,19.775273625483933,19.775690716167627
23.359469926560926,23.32498408078919,17.15197385552837,17.14621299985208
119.171393064419,119.6804608591504,14.17630034401428,13.942657441082853
165.14152256159548,182.197542480175,17.33456601596535,20.676241012432666
171.05325590993473,171.27564189420136,19.809590603428887,20.00390377693956
178.58233990588263,178.9787365739436,15.38427566547628,15.44564626676528
149.0480789432356,149.62656105748638,14.066963923022785,13.814354344350509
40.39628113129298,40.41061344909826,14.831342269125352,14.830664335481435
115.71844275298832,115.3073749981336,12.901039455051354,12.861079077977122
112.47017320289184,113.80333987787978,15.206800742549133,15.110807782753422
158.76867642623048,158.62612363953525,13.262273592960238,13.311566842209874
154.1085326368815,154.5474670000711,18.619419028246288,18.66747575617508
201.09846261865653,200.3050931553312,25.21574667010115,25.14644597343801
185.05792302710933,184.67552228215703,15.378563078590636,15.581141473251565
146.13977020354426,146.2521899291735,18.78230911063673,18.81532450998222
171.803677161185,171.7645383770429,17.24059138072796,17.221925773427337
217.41979993509244,217.83411989079468,17.21872911518197,17.379122146085866
60.67324292736461,60.60436759560829,14.433953024493048,14.45330724031916
55.08372602951775,55.986774364252085,9.876147025017769,9.903506470047429
56.90527707774596,57.23997657987796,14.453571233048688,14.511684968053858
135.4861750307228,134.17093009401725,16.72029752474907,16.957715521911908
199.0252320199428,177.6939627497937,14.907009969752856,12.175764508386012
127.2200655145343,127.45190174126796,13.530335591673229,13.492162588458118
72.06998874447375,72.04603997119965,13.464619465368331,13.493608492494245
98.06793597751404,87.53947711129176,18.86900452784812,16.46578783788656
134.4858865076454,134.2364644681527,16.58649944531939,16.584031106445824
137.79144201340927,138.42065523752842,16.30958558943711,16.203739699664833
64.55699113096728,64.07333893190486,16.462683867521378,16.404161830886096
140.2433366727179,140.4147710790238,16.33871125968314,16.752816205572817
93.556898920394,93.50783106193508,20.404270345749087,20.374988498379032
172.15985990174462,172.12160218815686,15.11881134537691,15.084928659969604
160.58162744304678,162.96466284341426,20.039166035156978,19.851579077795687
118.81143778364356,119.70617938903186,15.345561660537356,15.48748447276852
105.89916530982892,106.02986686782393,17.340128187894884,17.341523015173056
166.03397709690853,165.57046931665658,17.078336391628927,17.0433111776626
109.31655945674692,109.19807189790492,14.820797156877417,14.8219577271309
146.88725542168572,145.91198985285584,16.226072559256046,16.4993798160479
89.09851165149223,89.07154940384969,11.901772985671204,11.904144214773392
