x_fit,y_fit_highz,fitted_k_modulus_only_H0,fitted_k_modulus_Planck_values_q0,fitted_k_modulus_Planck
0.01154104104104104,1.9870649706862098,1.6518993297862516,1.6520802056805644,1.704233901426036
0.01165105105105105,1.9878056100739792,1.655961389303677,1.6561417279602013,1.7082954237056729
0.01176106106106106,1.9885462494617487,1.6599847329655248,1.6601645343860352,1.7123182301315067
0.01187107107107107,1.989286888849518,1.6639700817731051,1.6641493459593646,1.7163030417048362
0.01198108108108108,1.9900275282372875,1.6679181367748723,1.6680968637286324,1.720250559474104
0.01209109109109109,1.9907681676250568,1.67182957979593,1.672007769518932,1.7241614652644035
0.0122011011011011,1.9915088070128264,1.6757050741344983,1.675882726628471,1.7280364223739426
0.01231111111111111,1.9922494464005958,1.6795452652271174,1.6797223804937804,1.731876076239252
0.01242112112112112,1.9929900857883651,1.6833507812842694,1.6835273593253288,1.7356810550708004
0.01253113113113113,1.9937307251761345,1.6871222338979663,1.6872982747151182,1.7394519704605897
0.01264114114114114,1.9944713645639038,1.6908602186227926,1.6910357222177221,1.7431894179631937
0.01275115115115115,1.9952120039516734,1.6945653155317677,1.6947402819061483,1.74689397765162
0.01286116116116116,1.9959526433394428,1.6982380897483336,1.698412518903828,1.7505662146492995
0.01297117117117117,1.9966932827272121,1.7018790919556879,1.7020529838939473,1.754206679639419
0.01308118118118118,1.9974339221149815,1.7054888588846069,1.7056622136072723,1.757815909352744
0.01319119119119119,1.9981745615027509,1.709067913780843,1.7092407312895432,1.7613944270350148
0.0133012012012012,1.9989152008905204,1.71261676685311,1.7127890471494627,1.7649427428949342
0.01341121121121121,1.9996558402782898,1.716135915702621,1.7163076587882333,1.768461354533705
0.01352122122122122,2.000396479666059,1.7196258457350804,1.7197970516115475,1.771950747357019
0.01363123123123123,2.0011371190538285,1.7230870305559802,1.7232576992248871,1.7754113949703587
0.01374124124124124,2.001877758441598,1.7265199323500129,1.726690063812933,1.7788437595584046
0.01385125125125125,2.0026183978293672,1.7299250022453552,1.7300945965038503,1.782248292249322
0.01396126126126126,2.0033590372171366,1.7333026806635394,1.7334717377191617,1.7856254334646333
0.014071271271271269,2.0040996766049064,1.7366533976556007,1.7368219175098898,1.7889756132553614
0.01418128128128128,2.0048403159926758,1.7399775732251277,1.7401455558796126,1.7922992516250842
0.01429129129129129,2.005580955380445,1.743275617638836,1.7434430630950346,1.7955967588405062
0.0144013013013013,2.0063215947682145,1.746547931725233,1.7467148399846522,1.7988685357301237
0.01451131131131131,2.007062234155984,1.7497949071619152,1.7499612782260505,1.802114973971522
0.01462132132132132,2.007802873543753,1.753016926752021,1.7531827606223571,1.8053364563678287
0.01473133133133133,2.0085435129315226,1.7562143646903177,1.756379661368328,1.8085333571137996
0.01484134134134134,2.009284152319292,1.7593875868193927,1.7595523463065397,1.8117060420520112
0.01495135135135135,2.0100247917070613,1.7625369508763842,1.7627011731741191,1.8148548689195907
0.01506136136136136,2.0107654310948306,1.7656628067306679,1.7658264918404314,1.817980187585903
0.01517137137137137,2.0115060704826004,1.7687654966128916,1.7689286445361123,1.8210823402815839
0.01528138138138138,2.01224670987037,1.7718453553357405,1.7720079660738373,1.8241616618193088
0.01539139139139139,2.012987349258139,1.7749027105067818,1.775064784061161,1.8272184798066327
0.0155014014014014,2.0137279886459085,1.7779378827337282,1.7780994191057862,1.8302531148512577
0.01561141141141141,2.014468628033678,1.7809511858224476,1.781112185013569,1.8332658807590405
0.01572142142142142,2.0152092674214472,1.7839429269680158,1.784103388979575,1.8362570847250466
0.01583143143143143,2.0159499068092166,1.786913406939113,1.7870733317724725,1.839227027517944
0.01594144144144144,2.016690546196986,1.7898629202560297,1.7900223079125412,1.8421760036580128
0.01605145145145145,2.0174311855847553,1.7927917553625565,1.792950605843561,1.8451043015890325
0.01616146146146146,2.018171824972525,1.7957001947920013,1.795858508098828,1.8480122038442997
0.01627147147147147,2.0189124643602945,1.7985885153275756,1.7987462914615429,1.8508999872070144
0.01638148148148148,2.019653103748064,1.8014569881573772,1.8016142271197932,1.8537679228652648
0.01649149149149149,2.020393743135833,1.8043058790241864,1.8044625808163484,1.85661627656182
0.0166015015015015,2.0211343825236026,1.8071354483702828,1.8072916129934755,1.859445308738947
0.01671151151151151,2.021875021911372,1.8099459514774778,1.8101015789329757,1.8622552746784473
0.01682152152152152,2.0226156612991413,1.812737638602555,1.8128927288916221,1.8650464246370937
0.01693153153153153,2.0233563006869106,1.8155107551082972,1.8156653082321852,1.8678190039776568
0.01704154154154154,2.02409694007468,1.818265541590266,1.8184195575502171,1.8705732532956887
0.01715155155155155,2.0248375794624494,1.8210022339995073,1.8211557127967517,1.8733094085422233
0.01726156156156156,2.025578218850219,1.8237210637613317,1.8238740053970892,1.8760277011425608
0.01737157157157157,2.0263188582379885,1.8264222578903224,1.8265746623658006,1.8787283581112721
0.01748158158158158,2.027059497625758,1.8291060391017109,1.8292579064181078,1.8814116021635794
0.01759159159159159,2.0278001370135272,1.8317726259192633,1.8319239560777656,1.8840776518232372
0.0177016016016016,2.0285407764012966,1.8344222327798017,1.8345730257815844,1.886726721527056
0.01781161161161161,2.029281415789066,1.837055070134485,1.837205325980713,1.8893590217261846
0.01792162162162162,2.0300220551768353,1.8396713445469761,1.8398210632388028,1.8919747589842744
0.018031631631631632,2.0307626945646047,1.8422712587886032,1.8424204403271711,1.8945741360726427
0.01814164164164164,2.031503333952374,1.8448550119306266,1.8450036563170673,1.8971573520625389
0.01825165165165165,2.0322439733401434,1.847422799433717,1.8475709066691508,1.8997246024146224
0.01836166166166166,2.032984612727913,1.8499748132347438,1.8501223833202811,1.9022760790657527
0.01847167167167167,2.0337252521156826,1.8525112418309773,1.8526582747677158,1.9048119705131874
0.01858168168168168,2.034465891503452,1.8550322703617794,1.8551787661508072,1.9073324618962788
0.01869169169169169,2.0352065308912213,1.8575380806878954,1.8576840393302898,1.9098377350757614
0.0188017017017017,2.0359471702789906,1.8600288514684116,1.860174272965238,1.9123279687107095
0.01891171171171171,2.03668780966676,1.862504758235471,1.862649642587784,1.9148033383332557
0.01902172172172172,2.0374284490545294,1.8649659734668205,1.8651103206756638,1.9172640164211354
0.01913173173173173,2.0381690884422987,1.8674126666562678,1.8675564767226753,1.919710172468147
0.01924174174174174,2.038909727830068,1.8698450043821186,1.8699882773071117,1.9221419730525833
0.01935175175175175,2.039650367217838,1.872263150373661,1.8724058861582504,1.924559581903722
0.01946176176176176,2.0403910066056072,1.874667265575767,1.8748094642209532,1.9269631599664248
0.01957177177177177,2.0411316459933766,1.8770575082116725,1.877199169718445,1.9293528654639165
0.01968178178178178,2.041872285381146,1.8794340338439994,1.879575158213336,1.9317288539588076
0.01979179179179179,2.0426129247689153,1.8817969954340754,1.8819375826669433,1.934091278412415
0.0199018018018018,2.0433535641566847,1.8841465433996094,1.8842865934969657,1.9364402892424373
0.02001181181181181,2.044094203544454,1.886482825670779,1.8866223386335692,1.9387760343790408
0.02012182182182182,2.0448348429322234,1.88880598774478,1.888944963573938,1.9410986593194095
0.02023183183183183,2.0455754823199928,1.8911161727388863,1.8912546114353366,1.9434083071808081
0.02034184184184184,2.046316121707762,1.8934135214420766,1.8935514230067318,1.9457051187522034
0.02045185185185185,2.047056761095532,1.8956981723652622,1.8958355367990238,1.9479892325444954
0.02056186186186186,2.0477974004833013,1.8979702617901726,1.898107089093932,1.9502607848394036
0.02067187187187187,2.0485380398710706,1.900229923816935,1.9003662139915722,1.9525199097370438
0.02078188188188188,2.04927867925884,1.9024772904103893,1.902613043456774,1.9547667392022456
0.02089189189189189,2.0500193186466094,1.9047124914451865,1.9048477073641772,1.9570014031096488
0.0210019019019019,2.0507599580343787,1.906935654749694,1.907070333542137,1.9592240292876086
0.02111191191191191,2.051500597422148,1.9091469061487605,1.9092810478154938,1.9614347435609654
0.021221921921921922,2.0522412368099174,1.9113463695053694,1.9114799740472177,1.9636336697926893
0.02133193193193193,2.052981876197687,1.9135341667612105,1.913667234178989,1.9658209299244607
0.02144194194194194,2.0537225155854566,1.9157104179762132,1.915842948270726,1.9679966440161976
0.02155195195195195,2.054463154973226,1.9178752413670679,1.918007234539108,1.9701609302845795
0.021661961961961962,2.0552037943609953,1.920028753344762,1.9201602093951118,1.9723139051405834
0.02177197197197197,2.0559444337487647,1.9221710685511697,1.9223019874806007,1.9744556832260722
0.02188198198198198,2.056685073136534,1.9243022998947195,1.9244326817039918,1.9765863774494634
0.02199199199199199,2.0574257125243034,1.9264225585851642,1.926552403275028,1.9787060990204997
0.022102002002002002,2.0581663519120728,1.9285319541674875,1.9286612617386818,1.9808149574841534
0.02221201201201201,2.058906991299842,1.9306305945549653,1.930759365008218,1.9829130607536896
0.02232202202202202,2.0596476306876115,1.932718586061413,1.9328468193974402,1.9850005151429118
0.02243203203203203,2.060388270075381,1.9347960334326362,1.9349237296521455,1.9870774253976171
0.02254204204204204,2.0611289094631506,1.9368630398771192,1.936990198980806,1.9891438947262776
0.02265205205205205,2.06186954885092,1.9389197070959585,1.9390463290845072,1.9912000248299788
0.02276206206206206,2.0626101882386894,1.9409661353120766,1.9410922201861613,1.993245915931633
0.02287207207207207,2.0633508276264587,1.943002423298728,1.9431279710590117,1.9952816668044833
0.02298208208208208,2.064091467014228,1.945028668407325,1.9451536790544597,1.9973073747999313
0.02309209209209209,2.0648321064019974,1.9470449665945955,1.9471694401292228,1.9993231358746943
0.0232021021021021,2.065572745789767,1.9490514124490983,1.9491753488718488,2.00132904461732
0.02331211211211211,2.066313385177536,1.951048099217109,1.9511714985286028,2.0033251942740744
0.02342212212212212,2.0670540245653055,1.9530351188278983,1.953157981028744,2.0053116767742156
