targetid,ra_1,dec_1,ppxf_sigma,ppxf_sigma_error,DER_SNR,snr_ppxf,objid_2,ra_2,dec_2,h_alpha_eqw,sigmaStars,sigmaStarsErr,veldisp,veldispErr
39628449278594447,195.243773257597,28.3931419710302,82.1158660180701,7.90062975680141,7.445282695387248,4.345473746233882,1237665440442220680,195.243780620466,28.3931211764804,-4.57458,55.43816,9.939253,60.68936,11.45197
39627945051949506,210.278686906809,6.38525370140363,127.94089867629474,10.82402635679347,7.5711133852248995,4.344743418209621,1237661971196543149,210.278698257329,6.38524591419012,-0.8851268,131.9573,4.93676,127.3488,5.278559
39628438604087648,193.867397242082,27.9496718053364,15.18338748056113,12.385958086862244,5.864305663409522,4.343428907765308,1237667444048265337,193.867386306958,27.9496847032653,-0.4168596,24.50409,103.6128,0.0,28.17661
39632936642807391,252.749725343705,32.796468646261,154.1824280165473,11.788421950597893,6.683258893960696,4.341677001901234,1237659329781957039,252.749722546098,32.7964844985689,-0.5122029,152.252,7.658597,149.2345,8.377939
39628470451438237,195.797388102089,29.4661552678509,95.67455348612367,8.216138299807445,7.445202703351817,4.3380097001535365,1237665428626997320,195.797387054486,29.4661529202133,-2.676066,93.86494,8.46874,93.7313,10.314
39632941713720755,252.094038302135,32.8865666400673,176.59480641004595,12.695012520842523,7.163765718063189,4.334740138169356,1237659163890549039,252.094026420942,32.8865695152961,-0.3240398,149.8396,8.372832,146.7772,9.249946
39633304558764813,214.572827960234,53.7889811904493,223.57786885410803,10.490444346597833,10.735529533132059,4.334698719060393,1237661417676079271,214.572817797067,53.7889843339438,-0.9565802,227.0246,6.934042,205.3639,7.375132
39627782271013274,213.681438022725,-0.282244049780267,113.7437008571873,14.557345667861387,11.772306737405176,4.334631840096244,1237674603753373736,213.681439202685,-0.282211310395557,-59.4243,120.9389,8.022372,126.0763,9.045794
39627823484242860,150.149040383415,1.38939312959503,146.86289524601844,8.814872139081668,7.791974812249673,4.3330971778154925,1237651752923496692,150.14903322456,1.38939656788189,0.02608819,151.34,8.75734,152.3551,8.564849
39627920985034745,209.063274563541,5.43340340265347,144.95267850657038,11.543934014243748,8.345292121878598,4.331556915772033,1237655126630596747,209.063277491515,5.43339814735438,-4.411703,133.2494,8.293784,133.0282,8.260465
39627811916353202,180.677336681261,0.8877224059908,123.03647392456388,15.922758913201063,6.7879115757724895,4.3308284449147765,1237674651539603629,180.677326627104,0.887726663365252,-11.36039,137.5931,7.914406,137.7235,9.080984
39633321856076002,178.12701306947,54.9932218431668,120.09909854380591,13.50706922224942,7.542638776432904,4.329117416391043,1237658802036277340,178.127009995162,54.993214976754,-8.771615,122.3285,10.29759,130.9732,11.76049
39628438612479227,194.591678467339,27.8922721078254,46.41404726030014,8.82731780493415,5.444192692468315,4.329051131380077,1237667444048527574,194.591637331313,27.8922832859017,-0.05037876,58.75605,5.367648,49.04048,6.689761
39633424662660696,190.726810895387,63.2771113101662,246.5256221810129,11.24692260075449,10.266968384954472,4.329014417820381,1237655465917349983,190.726826866717,63.2771126822329,-1.086278,223.4785,6.437954,218.0696,7.430496
39627776260572570,215.3068445835,-0.447522945994304,167.7448016004837,13.254748766869069,7.0606009853443314,4.326631214783942,1237648720709288036,215.306821495254,-0.447503963598982,-1.687359,181.1493,7.424528,160.0858,7.688377
39633300544816447,173.027254630838,53.4267597338752,81.45370749890922,12.111905766276323,8.024223852643535,4.325146617806367,1237657589246525576,173.027235927497,53.426815557133,-14.53894,139.3852,10.96788,139.6643,14.33825
39627847614076372,148.473504022296,2.43382895403002,164.2780690566627,11.755324331377235,8.039987065460585,4.323847828064748,1237651754533388492,148.473497829976,2.43381240104987,-0.670558,156.7876,5.203887,149.3861,6.156089
39633314771898145,169.675515456295,54.5136854020666,112.03583559554342,9.610027575974575,7.166430791535953,4.320314635543805,1237658802570985622,169.675526925505,54.5136754669207,-0.6386346,101.6259,6.411314,91.63535,7.385929
39628368169144493,195.634401885721,24.7110060486774,165.17686749215432,6.43520334510215,12.64279935004436,4.320196826020995,1237667911671218362,195.634403271723,24.7109876741286,-0.4988755,148.1314,5.513802,143.1145,6.598415
39627817427666865,149.101007093956,1.23193639513955,138.64306257170298,7.520408464064609,9.0137792392173,4.314438204526668,1237651752923037815,149.101007087565,1.231935581961,0.0007088275,131.8531,5.132146,120.9314,5.98742
39633413543561189,191.531282938911,62.3208432372659,190.20784109983643,15.364747279882147,6.137666368627222,4.3142555168487275,1237655369826304084,191.531295432864,62.3208379231095,-0.7606122,196.8105,10.82134,212.2429,12.1114
39633282287012982,178.346164345171,52.298122825924,149.76550350877713,12.322366303384028,6.485926317553204,4.313518110866752,1237657856609484933,178.346166731333,52.2981335192681,-0.6452577,125.4883,8.363223,116.4059,8.385184
39627836704686186,218.003900479777,1.97248557251447,195.15980759857854,12.681895189979347,7.379928622309218,4.313303981233148,1237651736310448350,218.003910598164,1.97247339016491,-1.092797,183.4643,6.137176,177.21,6.765933
39627794413523466,217.45633782941,0.251759629360535,233.24859394570268,17.183935010298203,6.146533374152203,4.309623133030738,1237648721784013055,217.456353435534,0.251771887557613,-0.7234864,219.6795,8.786371,198.4588,10.69923
39633282656109964,213.871153904357,52.3649649620437,175.88410005543463,9.355676155419204,9.180044239023664,4.308733372535861,1237659120933011584,213.871136920549,52.364980148955,-0.3412099,181.5268,5.787881,181.2771,7.064156
39633267665669064,215.341043177852,51.2348689921043,112.47705089159984,13.673199800318834,7.11948584172234,4.308097353394585,1237659132745089047,215.341013231424,51.2348838155442,-12.11916,114.2105,7.353153,113.7182,8.600286
39627842765458486,219.425438325515,2.13817537402086,166.14243898924812,12.214124322134202,6.957396065308312,4.3079362219078865,1237651754027581671,219.425424823743,2.1381691233595,-1.015724,157.4401,6.80524,151.6563,8.715691
39633149726034219,247.016437641226,43.9335898273729,70.05865704372458,7.993072056038856,6.70490310459006,4.307049833226172,1237655349968765071,247.016428971092,43.9335734656629,-0.07146885,62.76921,8.603265,70.72683,8.660106
39633307721271413,173.01148302566,54.0881797710043,137.12539056487861,18.13756025326566,6.563871378232938,4.306743416856705,1237658801498030248,173.011450423828,54.0881586645311,-13.04992,145.8501,9.91067,136.5686,10.19817
39627806400844239,211.964114274586,0.749409950984404,161.25402344450623,10.783068294784224,7.199862802597084,4.305074229345973,1237648722318459179,211.964128611712,0.749406518013538,-0.5141986,172.0143,5.983443,163.7285,7.305212
39633339044334743,184.849504526305,56.2064072863739,194.0992086821522,15.943304284214967,6.869543119004642,4.305005014461004,1237657591933960282,184.849435739816,56.2064011745392,0.01627099,202.4086,8.815202,191.1761,10.40278
39633321784770961,170.501445773418,55.0356485098352,130.00876937660288,10.662984320640224,7.275245752463545,4.304428642160919,1237658803108118664,170.501447775882,55.0356555801461,-3.823143,151.3329,8.953109,150.9081,9.632657
39633293380945527,182.67746182099,53.0372434865656,149.55587434021268,14.58605875654496,6.4896315112137435,4.301749470776904,1237657630065492034,182.677450543333,53.03727051233,-10.54133,162.9526,10.29974,179.1253,10.14473
39633338947865755,174.607039036378,56.18741690774,98.10484352801984,7.934821482105382,12.91189231666281,4.301206897275425,1237657610727981196,174.607048033113,56.1874353083498,-29.08773,125.8376,7.744102,129.9665,8.855335
39627878840665023,210.83376302389,3.69957287045009,241.32050467620854,13.625237974802875,8.45314182275526,4.2999506109053485,1237651821633404972,210.833756619069,3.69959444161604,-2.147907,263.4565,8.388295,255.1656,9.179272
39633311294817783,175.04478478118,54.2730173549526,187.8853282704442,9.561893470978074,9.165372363005462,4.299058975976137,1237658801498554561,175.044777895697,54.2730170141275,-1.1302,178.5271,7.298328,181.2126,7.885242
39633325337348787,179.497426198327,55.2501954910988,158.01465550478693,11.527025754003937,7.085365135356392,4.298355766832746,1237657590858907739,179.49741111862,55.2502156911184,-2.958229,177.1532,9.639365,159.7505,9.518583
39627769188976677,153.829826834116,-0.649924444607385,74.76025402057206,7.106929463441856,9.56401090911224,4.294570734174806,1237651800162042067,153.82983661085,-0.649924260112161,-3.399599,71.61372,7.925396,64.60451,9.038322
39627865775410265,151.131985073959,3.31529865231445,209.20116301706616,6.887486216640145,13.35456378131371,4.2931951901196825,1237654604248056062,151.131999117538,3.31528976727274,-0.9054463,220.2732,8.622515,193.134,10.34289
39633145338790309,245.203830898953,43.8066299993003,67.27385302704921,9.17521231042221,7.125236043772387,4.292342236287839,1237655464859402550,245.203811111807,43.8066229108955,-1.023387,71.31815,9.92243,70.15543,9.886767
39633311936545271,240.187635805309,54.2418077433293,116.49582883503678,13.975060411615258,5.93038902672262,4.290986808847841,1237654949450612994,240.187644224643,54.2417873966944,-2.374558,127.7834,8.389771,128.2384,8.453577
39633311269651318,172.414731780297,54.1929762729416,144.36825889631376,10.347890759743654,7.515836806606481,4.2884222564934475,1237657590320201941,172.41472826986,54.1929603024995,-0.3007848,141.7315,5.870576,133.2082,5.823353
39627793851483061,183.788057819445,0.369100730868232,173.17263279211357,14.502961704106086,6.454920826992093,4.288308716755622,1237648721769267338,183.78805021014,0.36909192003166,-1.889855,173.7828,8.081559,167.345,9.045902
39627746120307018,218.952147968426,-1.83624938285681,133.56815754911554,16.03927058986728,7.840596630693282,4.287936747555129,1237655499207999725,218.952136993118,-1.83624622905092,-13.61349,158.0997,11.57261,176.917,13.19905
39628417133449369,193.67337331076,27.0414667520554,46.59676749271316,5.3866369260988884,8.720639561142857,4.286645438525917,1237667442974457979,193.673386474224,27.0414628495363,-0.4218291,52.23674,6.985983,57.93843,8.488273
39633255699320338,169.01122902772,50.5389597334786,244.7856590771915,10.937584792570632,11.171792038848253,4.286309238418889,1237657855533121626,169.011224179475,50.5389622574711,-0.2931547,252.291,7.634052,232.9864,8.522099
39627890874124088,209.13387746728,4.16413280490494,93.04453690630984,9.415740895499384,7.9417628657742485,4.285558952820974,1237655125019984097,209.133856070865,4.16414182811957,-2.77252,86.33257,8.318628,90.25316,9.095278
39633404953627867,191.449893107246,61.5002775985569,135.6759440955185,11.535512750283052,6.6628476737756515,4.28547379582944,1237655368752562267,191.449870443938,61.5002617157005,-1.47083,104.9396,8.026527,105.3456,7.741356
39627758204094308,219.071274200695,-1.26012349139602,84.8149081052417,15.47631087830912,7.336388820753001,4.282339041460683,1237655499744936182,219.071250329684,-1.26014907559024,-26.52068,88.62015,9.824293,102.0704,10.54104
39633304835589671,242.383746761723,53.7660652484573,235.80320950508752,17.706847287740896,6.335033734186745,4.281748383018221,1237651539799048502,242.383742327351,53.766070253066,-3.193587,233.9659,6.264463,230.6005,7.30506
39633136551725907,245.228620278198,43.2572424182789,145.48410086976125,12.247287206204161,6.257789678500016,4.28164206469603,1237665355623497937,245.228631412709,43.2572550625958,-2.09623,164.8151,8.504387,165.5143,9.099874
39627800361046378,211.981050385815,0.414915519030129,111.77135731994696,10.299889152534385,7.174187700816702,4.2812106997131405,1237674603215716517,211.98102948612,0.414924937287329,-0.4563284,111.3824,7.441532,107.6444,7.268824
39627830656501157,217.564957020868,1.64938235007818,148.97709027182285,9.236972827317597,8.411821341299458,4.278729171314586,1237651735773380885,217.564948793594,1.64937276012776,-0.3734007,162.4665,11.00638,160.3785,11.51116
39633314834811482,176.048145480843,54.5666125687249,250.38382461260713,20.460154903380175,7.533401149295786,4.278041384447772,1237657590321119398,176.048152513896,54.5666430099305,-3.685455,250.0636,7.900242,225.2579,8.735933
39627794447074733,219.318592627105,0.177311132664277,201.08514991415257,11.819161078360187,8.456623415373066,4.277191763354094,1237648704592806164,219.318585909824,0.177316188854597,-0.1777524,237.3263,7.050751,228.6619,8.274924
39628459902765498,196.402857448075,28.9831596997534,117.15493766990195,13.484998195095347,6.206747924374838,4.276689365228621,1237665428090388680,196.402861633439,28.9831558767715,-1.113861,120.3829,14.98993,117.6435,14.17846
39627781776086599,184.243763138182,-0.22184645914128,127.71129918430928,10.972659183499964,6.675479218257277,4.276382745274945,1237648704040599644,184.243768067769,-0.221866526988723,-0.4147061,146.9646,7.965605,125.5245,9.115773
39632946788829804,252.998930733169,33.2395680808927,176.77814011230222,14.086793536241384,6.138989009718627,4.274074365530246,1237659330318762151,252.998952571934,33.2395522686772,-1.891126,167.2159,10.60075,156.2678,11.61618
39633118776262955,244.951275024822,42.2377422699771,99.35575908368727,12.150981417264385,8.133023118397082,4.2711058650099964,1237655471819391196,244.951261139621,42.2377661140951,-22.34661,113.7182,8.755877,122.6505,10.19258
