ra_1,dec_1,targetid_1,id,healpix,survey,program,targetid.1,z_1,zerr,zwarn,spectype,subtype,deltachi2,healpix_id,obsconditions,release,brickid_1,brick_objid,sersic_1,coadd_numexp,coadd_exptime,coadd_numnight,coadd_numtile,healpix_id.1,objid_1,brickid.1,brickname_1,ppxf_sigma,ppxf_sigma_error,DER_SNR,snr_ppxf,TYPE,SERSIC_2,Z_PHOT_MEDIAN,Z_PHOT_L95,mag_g,mag_r,mag_z,mag_B,mag_g_err,mag_r_err,mag_z_err,fibre_mag_g,fibre_mag_r,fibre_mag_z,uncor_radius,uncor_radius_err,BA_ratio,BA_ratio_error,circ_radius,pos_angle,tmass,flag,z_2,rmag,g_r_PS1_5_cor,W2_W3,W2_W3_err,PS1_ibumpy
208.718851719061,5.56893440429163,39627920980838508,3187,26433,sv3,bright,39627920980838508,0.0763995106305415,1.69008557957217E-5,0,GALAXY,,8743.954387228,3187,575,9010,362853,2156,3.15646290779114,2,793.550476074219,2,2,3187,2156,362853,2087p055,147.1909741220708,7.616405284995592,10.362589212564073,5.544166624589164,SER,3.156463,0.07768234,0.063843764,17.582638,16.70716,16.08553,17.966,0.0010732792,9.5026725E-4,0.001016508,19.009785,18.134308,17.512674,1.8990136,0.001976156,0.3884509,5.967666320767453E-4,1.183576,83.03149,2MASSJ13545252+0534081,1,0.0764,16.707,0.719,1.607,0.303,0.089
195.330192629425,29.4839573109337,39628470443051800,3316,10404,sv3,bright,39628470443051800,0.098398970257223,2.04786611031626E-5,0,GALAXY,,4446.20172064053,3316,516,9010,493855,2840,6.0,2,1125.35119628906,2,1,3316,2840,493855,1953p295,158.29453072035088,10.078714486545085,8.519990424358848,5.536700426833841,SER,6.0,0.10282247,0.08746399,17.336014,16.423855,15.799522,0.0,0.0025148147,0.0020945256,0.001201555,19.010738,18.098583,17.474249,2.5716429,0.0032834555,0.93943566,0.00244411408845655,2.4925518,59.918324,2MASXJ13011918+2929021,1,0.0984,16.424,0.679,1.23,0.409,0.039
211.815312158889,-0.925692948029667,39627764122256569,3209,26001,sv3,bright,39627764122256569,0.051588083030281,2.06157238217802E-5,0,GALAXY,,4252.43134865025,3209,575,9010,325455,1209,3.06010770797729,1,361.730804443359,1,1,3209,1209,325455,2118m010,168.33688720348425,11.456554867386858,7.923016745237159,5.5342193548212935,SER,3.0601077,0.05878009,0.04216038,17.08947,16.170403,15.434428,17.594,9.483912E-4,7.4407907E-4,8.712749E-4,19.08456,18.165491,17.42952,3.4529665,0.0013715117,0.4137106,4.619996767882097E-4,2.2209597,-54.015724,2MASXJ14071569-0055328,0,0.0516,16.17,0.734,1.925,0.158,0.118
181.980786726369,52.391989564523,39633286028332114,2659,11004,sv2,bright,39633286028332114,0.0820630216926706,1.39092976570082E-5,0,GALAXY,,8875.44349236041,2659,516,9011,593404,3154,4.28827333450317,2,2129.46459960938,1,1,2659,3154,593404,1818p525,135.16113662336176,8.387709801174374,9.505835485405893,5.533137369238551,SER,4.2882733,0.08087349,0.068432875,17.686508,16.752697,16.133154,0.0,0.002125145,0.001640923,9.43955E-4,19.225424,18.291613,17.67207,2.1856966,0.0031748323,0.53420275,0.0012365540972566567,1.5975076,-63.83005,2MASXJ12075543+5223313,1,0.0821,16.414,0.74,1.385,0.372,0.092
234.537096128988,42.6177266162188,39633123117367996,3511,9879,sv3,bright,39633123117367996,0.0620648341899875,1.57623427910643E-6,0,GALAXY,,37315.264405489,3511,575,9011,554563,700,6.0,2,655.224426269531,1,1,3511,700,554563,2346p425,80.94179660310077,8.550822310597626,11.384110633194044,5.532037227749572,SER,6.0,0.09451747,0.056239985,16.703335,15.8744755,15.315821,0.0,0.0016880382,0.0015608835,9.965909E-4,19.15769,18.32883,17.770176,9.395977,0.0061020064,0.46116865,7.797369958579722E-4,6.3807516,-16.651445,2MASXJ15380891+4237041,0,0.0621,15.874,0.589,3.678,0.04,0.38
272.21141066982,65.6762203455121,39633451384572712,3253,15359,sv3,bright,39633451384572712,0.0797711220258738,1.57098009507648E-5,0,GALAXY,,7746.9273188645,3253,516,9011,632828,2856,5.57316732406616,2,924.000183105469,2,2,3253,2856,632828,2721p657,135.75564503188667,8.701226258050957,8.222950388922552,5.531790371105221,SER,5.5731673,0.079150915,0.06591081,17.756023,16.818436,16.191807,0.0,0.002379316,0.0016464343,0.0013525408,19.332798,18.395208,17.768581,2.7323232,0.003617132,0.52035016,0.0014926340494128328,1.9709696,52.51233,2MASXJ18085080+6540342,1,0.0797,16.818,0.718,1.086,0.297,0.078
245.805432707085,43.0501109395193,39633132143509640,3498,9821,sv3,bright,39633132143509640,0.0797688096922835,1.51341102277433E-5,0,GALAXY,,7032.59644604195,3498,575,9011,556715,136,2.74171447753906,5,2257.921875,5,3,3498,136,556715,2459p430,117.74426724858232,7.546991395095876,8.327023359222306,5.531097846551492,SER,2.7417145,0.07710605,0.05407967,18.858356,17.95902,17.34692,0.0,0.0038051105,0.0028751516,0.001940139,19.699032,18.799698,18.187597,0.7038872,0.0022815687,0.56769836,0.0033568851772037174,0.5303492,21.74468,2MASSJ16231326+4303004,1,0.0797,17.959,0.731,1.855,-9.999,0.037
189.44489641531,54.3622264416384,39633311437423153,2688,11161,sv2,bright,39633311437423153,0.0838388508432037,1.18042603512732E-5,0,GALAXY,,12048.5345307738,2688,516,9011,599462,561,3.24786591529846,7,5120.5927734375,3,1,2688,561,599462,1895p542,161.9123088307745,9.90594967686796,8.871756540058819,5.53097276210243,SER,3.247866,0.08853308,0.07781723,17.787794,16.829529,16.178251,0.0,0.0021456005,0.0015865004,0.0011891098,19.322767,18.364502,17.713226,1.7761811,0.0024893982,0.6762474,0.0015145898363970215,1.4606295,-26.941435,2MASXJ12374676+5421440,1,0.0838,16.471,0.724,1.46,-9.999,0.033
172.009883322081,52.9013188821676,39633293271894296,2650,5965,sv2,bright,39633293271894296,0.066490072509919,1.72465588252389E-5,0,GALAXY,,5658.04327333346,2650,516,9011,595131,2328,3.77158761024475,2,1336.52160644531,1,1,2650,2328,595131,1719p530,124.7382371308712,11.06873068570982,6.880996109260343,5.530929263805903,SER,3.7715876,0.07431435,0.065244526,18.311214,17.395905,16.776905,0.0,0.002549467,0.0019807958,0.0017753468,19.372917,18.457605,17.838606,1.1652826,0.002918217,0.3848271,0.0014415171064595732,0.7228765,-61.515114,2MASSJ11280237+5254047,1,0.0665,17.106,0.769,1.862,0.479,0.087
219.184162470042,0.711464525487097,39627806522478812,3394,25968,sv3,bright,39627806522478812,0.0566152327024389,1.63802175604814E-5,0,GALAXY,,7254.78398723342,3394,575,9010,335564,4316,5.06472206115723,1,768.468200683594,1,1,3394,4316,335564,2191p007,142.48604020684513,8.036418172174566,9.92707790303405,5.530818675631948,SER,5.064722,0.05197781,0.0381063,17.421396,16.58034,15.946962,0.0,0.0010860946,8.244659E-4,6.853643E-4,18.862003,18.020947,17.38757,1.7144933,0.0016339087,0.85975456,0.0013094926938961961,1.5897288,-63.560223,2MASXJ14364423+0042413,1,0.0566,16.58,0.696,-9.999,-9.999,0.046
243.470599632713,54.2671918650018,39633311965908999,3451,10153,sv3,bright,39633311965908999,0.0535524104614297,2.10242734682889E-5,0,GALAXY,,3629.28293001535,3451,516,9011,599588,4103,3.34509778022766,1,259.502899169922,1,1,3451,4103,599588,2433p542,145.8718890488171,10.95189640564621,8.083537378364888,5.530721006943262,SER,3.3450978,0.06619989,0.054490022,16.679749,15.79262,15.188742,17.1,0.0010178708,8.6241297E-4,0.00112556,19.036585,18.149456,17.545578,4.2054725,0.0034278757,0.6808529,8.404237773792143E-4,3.4700956,33.546352,2MASXJ16135290+5416015,0,0.0535,15.793,0.676,1.235,0.12,0.201
217.503393892102,35.3384973494874,39632986307562550,3435,10518,sv3,bright,39632986307562550,0.127971270240457,9.2517754098312E-6,0,GALAXY,,13284.4131016396,3435,516,9011,521945,3126,3.81355571746826,5,2529.66333007812,4,4,3435,3126,521945,2174p352,152.24464231096255,8.948857108855922,11.319018725937177,5.528659476932682,SER,3.8135557,0.12936641,0.09294553,17.884117,16.921947,16.216988,0.0,0.0023660131,0.002151971,0.0011744971,19.449408,18.487236,17.782278,2.2216575,0.0030327963,0.4845323,0.00120828311887853,1.5464592,-66.309326,2MASXJ14300075+3520189,1,0.1279,16.922,0.772,2.924,0.067,0.083
178.769416413649,0.370031640323019,39627793767596457,3242,26967,sv3,bright,39627793767596457,0.107672520579752,1.81332243959419E-5,0,GALAXY,,8587.82192350179,3242,516,9010,332523,425,3.67542362213135,2,1542.01245117188,2,2,3242,425,332523,1788p002,182.62024187943683,9.666128292627567,9.613797896999197,5.52815434105873,SER,3.6754236,0.10596939,0.082719885,18.059715,17.102509,16.414772,0.0,0.0021014449,0.0014163384,0.0011571574,19.415485,18.458282,17.770544,1.4854096,0.0022572693,0.6590715,0.0015786368511270243,1.2059033,81.44587,2MASSJ11550464+0022120,1,0.1076,17.102,0.829,2.101,-9.999,0.049
130.930690948731,82.6668420316411,39633562806258528,1351,8142,sv1,bright,39633562806258528,0.0861142953984152,1.04449487557073E-5,0,GALAXY,,15457.5063038627,1351,4,9011,659393,2912,3.32004928588867,22,8411.0654296875,8,1,1351,2912,659393,1306p827,120.0079200521848,5.290316217543926,11.345519479934042,5.526680661984002,SER,3.3200493,0.07813157,0.05720629,18.815601,17.896048,17.268532,0.0,0.002926091,0.0017542808,0.0015377197,19.780128,18.860575,18.233059,0.8403177,0.0020998311,0.6153555,0.003063793126805748,0.65918386,-45.80472,2MASSJ08434339+8240007,1,0.0861,17.622,0.684,2.183,-9.999,0.037
244.191976881556,55.0424755097366,39633322493612225,3442,10156,sv3,bright,39633322493612225,0.0836673504943,1.67046163681358E-5,0,GALAXY,,6743.10118141957,3442,575,9011,602098,4289,5.93294620513916,1,474.514709472656,1,1,3442,4289,602098,2439p550,189.78021035650625,11.582833842156196,10.143028426273933,5.525392874091661,SER,5.932946,0.031603873,0.022720672,16.713614,15.921294,15.366323,17.261,0.0014112182,0.0011106438,8.839637E-4,18.625603,17.833282,17.278313,3.9339564,0.0043376205,0.73520154,0.001171876385462548,3.3731272,34.52205,2MASSJ16164606+5502329,1,0.0837,15.921,0.635,-9.999,-9.999,0.102
149.438033227784,0.861493684815287,39627805352268541,3271,27244,sv3,bright,39627805352268541,0.0971665635833993,2.0495457041976E-5,0,GALAXY,,9397.94335126318,3271,575,9010,335285,4861,4.68927431106567,2,483.317108154297,2,1,3271,4861,335285,1493p007,213.9747473369515,12.607981064896274,9.755494436412263,5.525341876112172,SER,4.6892743,0.087426424,0.055519506,16.27526,15.391137,14.741137,16.829,7.371983E-4,5.51702E-4,5.560803E-4,18.526123,17.641998,16.991997,4.758761,0.002662225,0.7361492,5.765550397690372E-4,4.082976,71.1542,2MASXJ09574510+0051415,1,0.097,15.391,0.694,2.145,0.138,0.111
204.904008283708,3.44496469233379,39627872708593740,755,26386,sv1,bright,39627872708593740,0.115993461875637,2.6276883921081E-6,0,GALAXY,,31436.4413177967,755,4,9010,351344,2124,2.50050568580627,14,9248.35546875,7,1,755,2124,351344,2049p035,93.82393413302192,6.4106934576969,14.966342365079363,5.524937802442296,SER,2.5005057,0.1210533,0.0787499,18.34954,17.584982,17.02591,0.0,0.002728461,0.0020989436,0.0019063774,19.680672,18.916115,18.357042,1.2126627,0.0011799702,0.7983615,0.0016074503791870824,1.0835272,27.904535,2MASSJ13393699+0326416,1,0.116,17.134,0.582,3.259,0.136,0.07
180.671831170625,58.0121538493739,39633362062673945,2710,11195,sv2,bright,39633362062673945,0.102683889641862,1.38122808170194E-5,0,GALAXY,,20180.1040591523,2710,516,9011,611532,2073,2.89484071731567,3,2466.7529296875,1,1,2710,2073,611532,1807p580,216.36955717584436,9.117221849722402,10.904583545906736,5.524050947819428,SER,2.8948407,0.10653785,0.09095792,17.80936,16.787973,16.080826,0.0,0.0017516065,0.0020208855,9.6193166E-4,19.053381,18.031994,17.324846,1.422224,0.0017923233,0.43093008,9.209781825478754E-4,0.9336228,-77.87893,2MASXJ12024120+5800436,1,0.1027,16.182,0.837,1.377,0.211,0.028
240.743626945823,54.1580778069665,39633311940740754,3443,10154,sv3,bright,39633311940740754,0.0652494632044924,1.34622626600075E-5,0,GALAXY,,8158.02700745151,3443,575,9011,599582,1682,2.71571755409241,3,1210.26867675781,3,3,3443,1682,599582,2407p542,111.05344651444388,6.481040417762109,10.608918457559952,5.523596713399726,SER,2.7157176,0.06511287,0.047196906,17.347385,16.463821,15.891394,18.067,0.0017101191,0.0014866125,0.0011692209,19.341112,18.457548,17.88512,2.8798063,0.0032205372,0.56687284,9.81350007188553E-4,2.1682339,-55.776905,2MASXJ16025845+5409289,0,0.0653,16.464,0.685,1.93,0.14,0.129
177.984653811552,56.4547572332764,39633342341056635,2634,5982,sv2,bright,39633342341056635,0.0652622818881173,1.07859929084207E-5,0,GALAXY,,17832.362081788,2634,516,9011,606830,2171,4.66516923904419,3,2700.162109375,1,1,2634,2171,606830,1779p565,177.53293719593918,8.081425912971,11.949955490174302,5.523376366285989,SER,4.6651692,0.06602227,0.048546724,17.036972,16.101105,15.445618,17.359,0.0013023056,0.0013204743,7.8217546E-4,18.823442,17.887577,17.23209,3.2164316,0.0027611768,0.51250523,7.620961309007271E-4,2.3026264,-7.6508045,2MASXJ11515632+5627175,1,0.0653,15.743,0.734,1.773,0.248,0.095
205.145920864746,3.13272474884809,39627866681379230,741,26384,sv1,bright,39627866681379230,0.112276122639039,7.96541176119018E-6,0,GALAXY,,14746.3671915401,741,4,9010,349907,2462,5.14553785324097,14,9248.35546875,7,1,741,2462,349907,2051p032,115.2357836907036,7.614732245200517,11.067554275326016,5.520276046950265,SER,5.145538,0.10251788,0.041417386,17.407265,16.603453,15.950312,0.0,0.0018633924,0.0018034218,0.0015981816,19.963097,19.159286,18.506144,9.499084,0.0010992372,0.37780932,5.256809066387351E-4,5.8387256,5.10775,2MASSJ13403501+0307576,0,0.1121,16.604,0.629,3.482,0.084,0.35
176.766377471288,-0.929938343874079,39627763535053227,975,26962,sv1,bright,39627763535053227,0.116626919151667,1.07740886113541E-5,0,GALAXY,,44223.4858336374,975,4,9010,325315,427,4.46484899520874,11,5115.79296875,5,1,975,427,325315,1768m010,235.810817732972,6.63141338865276,16.543980479854493,5.51990760114085,SER,4.464849,0.10927474,0.09574708,16.90292,15.904918,15.235015,0.0,0.0011480165,6.8378565E-4,6.160992E-4,19.174961,18.17696,17.507057,4.21813,0.0027255605,0.9145483,9.727138046583433E-4,4.033883,45.171795,2MASXJ11470394-0055478,1,0.1166,15.393,0.812,1.171,-9.999,0.088
177.067553442573,54.5810939836222,39633314847392379,2653,5974,sv2,bright,39633314847392379,0.0593053777716619,1.5864165386673E-5,0,GALAXY,,5480.10016020457,2653,516,9011,600275,635,3.23560667037964,2,1405.72778320312,1,1,2653,635,600275,1772p545,94.58951501327688,8.625830126653668,6.991851252344926,5.5179842160184265,SER,3.2356067,0.067858025,0.042865876,17.455313,16.525742,15.9253025,0.0,0.0019242753,0.0020215875,0.0010797406,19.523071,18.5935,17.993061,3.184737,0.0038559216,0.6587869,0.0013206358225551433,2.5849137,-8.683128,2MASXJ11481621+5434521,1,0.0593,16.28,0.743,1.624,-9.999,0.112
209.51323679715,5.0991730214248,39627908951575776,3193,26091,sv3,bright,39627908951575776,0.103500219942134,1.84789336908481E-5,0,GALAXY,,5462.69648248702,3193,575,9010,359985,3296,4.65259218215942,3,1362.04443359375,3,3,3193,3296,359985,2094p050,101.67439925532436,6.542687653442538,9.302441850720792,5.517635312175087,SER,4.652592,0.08147063,0.0437396,18.47593,17.666943,17.144297,0.0,0.0020540333,0.0018839582,0.001844079,19.44745,18.638466,18.115818,1.0540123,0.0028550753,0.367028,0.0015640509726721201,0.6385505,88.34987,2MASSJ13580318+0505571,1,0.1035,17.667,0.644,2.286,-9.999,0.039
133.155276703128,11.219166663827,39628057245384738,1530,4296,sv1,bright,39628057245384738,0.0766839702965886,1.44417659298138E-5,0,GALAXY,,8852.21669002995,1530,4,9010,395341,34,6.0,4,2400.25219726562,2,1,1530,34,395341,1332p112,179.5556744946716,10.639094224310902,9.476981586296668,5.516980012853639,SER,6.0,0.075670384,0.064476684,17.32734,16.431147,15.798404,0.0,0.0011323655,9.137173E-4,9.1514864E-4,19.010841,18.11465,17.481907,2.9833167,0.0031921319,0.69803226,0.0011562688195651035,2.492511,65.91817,2MASXJ08523725+1113091,1,0.0767,16.111,0.691,1.394,-9.999,0.063
195.169209567103,25.2121971110876,39628379128861282,3415,28119,sv3,bright,39628379128861282,0.0655646153042143,1.67168969772771E-5,0,GALAXY,,4887.29233070672,3415,575,9010,472084,4706,6.0,5,2248.66918945312,5,5,3415,4706,472084,1950p252,138.58369609482952,10.954449921925942,8.434400915967897,5.515818624084456,SER,6.0,0.067085296,0.042370353,18.704361,17.875874,17.28098,0.0,0.0026760406,0.0023537583,0.0018730838,19.918201,19.089712,18.49482,1.3199631,0.0029252868,0.85103554,0.0038170661654921075,1.2176869,-71.97378,2MASSJ13004058+2512440,1,0.0656,17.876,0.683,2.859,-9.999,0.057
157.178187934089,9.91447212078721,39628027918815331,1567,27584,sv1,bright,39628027918815331,0.106491488138493,1.49546378496625E-5,0,GALAXY,,10368.8123937063,1567,4,9010,388349,4195,3.65017652511597,7,5931.32080078125,3,1,1567,4195,388349,1570p100,130.8891831900439,7.228552795487354,8.688828392174404,5.513538516405258,SER,3.6501765,0.11384845,0.09789705,18.56462,17.610188,16.963228,0.0,0.0022815175,0.0018953123,0.0017748219,19.773977,18.819548,18.172588,1.3457177,4.5671387E-4,0.4945938,4.349026279231917E-4,0.9464078,67.341576,2MASSJ10284281+0954520,1,0.1065,17.178,0.779,3.067,-9.999,0.049
267.003848344173,65.7389340941815,39633451351015675,3288,11604,sv3,bright,39633451351015675,0.0864936819474152,1.80027825326099E-5,0,GALAXY,,6100.84964687144,3288,575,9011,632820,251,3.84690451622009,2,1042.93493652344,2,2,3288,251,632820,2672p657,150.05387571080553,8.353917215612181,8.811692242233265,5.5129417015886775,SER,3.8469045,0.08307801,0.069597244,17.587269,16.637333,16.00514,0.0,0.0014009905,0.0012908325,9.2326757E-4,19.388042,18.438107,17.805914,3.0721436,0.0034742462,0.43659747,8.07648580230692E-4,2.029935,-77.78493,2MASXJ17480093+6544203,1,0.0865,16.637,0.712,0.455,0.374,0.108
215.758239624785,-1.43906827317789,39627752109768901,3382,25954,sv3,bright,39627752109768901,0.0549767096597706,1.33358340259459E-5,0,GALAXY,,9980.51315271761,3382,516,9010,322591,197,5.51641082763672,3,1203.99694824219,3,1,3382,197,322591,2158m015,111.04342187083328,6.336041224447662,9.60008887360759,5.512701826626228,SER,5.516411,0.05725515,0.047088,16.719921,15.866455,15.269218,0.0,0.0011526817,8.3560246E-4,0.0012435811,18.74842,17.894955,17.297718,3.9271772,0.0043285834,0.8821711,0.001432193998345145,3.6885605,3.710908,2MASXJ14230197-0126204,1,0.055,15.867,0.66,1.064,0.362,0.094
174.603868342354,54.8072335314072,39633318332860154,2648,5979,sv2,bright,39633318332860154,0.10230608306067,2.29256962622459E-5,0,GALAXY,,6190.49185249303,2648,516,9011,601106,1786,4.82326078414917,2,704.62548828125,2,1,2648,1786,601106,1746p547,177.11659933398627,12.597163310334572,8.085763369909165,5.511096356639856,SER,4.823261,0.09496904,0.07417208,17.696209,16.731354,16.067608,0.0,0.0023851541,0.0021856248,0.0013587739,19.125334,18.160477,17.49673,2.3440347,0.0037085535,0.33077878,9.29228487875181E-4,1.3481333,-4.69751,2MASXJ11382493+5448256,1,0.1023,16.22,0.728,1.587,0.295,0.226
213.912416497587,-0.461089708197674,39627776235409445,3391,25919,sv3,bright,39627776235409445,0.0834819416507194,1.24054484392411E-5,0,GALAXY,,14510.7530229148,3391,575,9010,328343,4133,4.1890344619751,2,1764.04089355469,2,1,3391,4133,328343,2138m005,194.42951092165924,6.721811150038396,14.401064760321294,5.51081993055972,SER,4.1890345,0.08407616,0.07233492,16.77678,15.849663,15.181351,17.395,8.694199E-4,6.1204965E-4,5.817198E-4,18.85294,17.925823,17.257511,3.6280768,0.0022756949,0.7160373,7.112733401817715E-4,3.070042,41.842266,2MASXJ14153900-0027396,1,0.0835,15.85,0.772,1.404,0.201,0.109
179.975852975803,56.0880707811121,39633335617588291,2631,5981,sv2,bright,39633335617588291,0.0622820382450488,1.61515899571739E-5,0,GALAXY,,5063.01553944242,2631,516,9011,605227,3139,2.8442907333374,3,2466.7529296875,1,1,2631,3139,605227,1797p560,87.79893602875985,8.303831218339207,7.433251239880326,5.509949373561025,SER,2.8442907,0.065832645,0.04769223,17.915367,17.016283,16.423836,0.0,0.0023822137,0.002344417,0.0021480918,19.842714,18.943632,18.351183,2.4021351,0.004656442,0.784523,0.0026429919376945946,2.1276503,-33.737274,2MASXJ11595423+5605169,1,0.0623,16.87,0.697,1.678,-9.999,0.1
183.929019797339,1.11374450641849,39627811970878757,3463,26285,sv3,bright,39627811970878757,0.0751399487350295,1.65788732173247E-5,0,GALAXY,,8494.41810345044,3463,575,9010,336863,3365,4.84868860244751,3,1085.90344238281,3,2,3463,3365,336863,1838p010,198.50463426112108,8.90643001197533,10.189964725552114,5.505852801285791,SER,4.8486886,0.07500419,0.058670588,17.435236,16.522106,15.859105,0.0,0.0013273443,9.722843E-4,9.2661113E-4,18.975454,18.062325,17.399323,1.9948506,0.0022415624,0.79305446,0.0014352974364474351,1.7764864,76.211914,2MASXJ12154298+0106497,1,0.0751,16.522,0.739,1.692,-9.999,0.057
113.983697240366,30.8874061737782,39628500633650994,1315,6251,sv1,bright,39628500633650994,0.0968969536543213,1.41896792889224E-5,0,GALAXY,,10542.7341243466,1315,4,9010,501053,1842,4.86806154251099,13,3900.49658203125,5,1,1315,1842,501053,1140p310,128.9995662205098,7.860653060719166,9.007809445494516,5.505234292116717,SER,4.8680615,0.10166813,0.0880694,18.2074,17.285952,16.63733,0.0,0.0016252026,0.001304947,0.0015731136,19.581558,18.66011,18.011488,1.6935956,0.0030961563,0.6748252,0.002162362091342956,1.3912507,77.69076,2MASSJ07355608+3053147,1,0.0969,16.914,0.686,2.549,-9.999,0.045
156.156607056353,43.4693856019002,39633139865225730,1397,5725,sv1,bright,39633139865225730,0.081850430218176,3.97601038886754E-6,0,GALAXY,,99125.5455563888,1397,4,9011,558556,2562,2.53181171417236,11,4209.1572265625,5,1,1397,2562,558556,1561p435,178.57740361497036,4.51954147871371,28.41153637930244,5.50421758898256,SER,2.5318117,0.04986002,0.02857901,16.26726,15.572388,15.116515,16.643,0.0011996867,7.188802E-4,6.8117573E-4,18.400623,17.70575,17.249878,2.9402473,3.1071625E-4,0.67407197,3.5857605614245336E-4,2.4139986,-35.00844,2MASXJ10243760+4328102,0,0.0819,15.245,0.508,3.37,0.07,0.236
182.914427929592,55.9225855955425,39633335646947311,2721,11181,sv2,bright,39633335646947311,0.0825651901283655,1.37254268451009E-5,0,GALAXY,,6289.46321941633,2721,516,9011,605234,2031,4.59341239929199,3,2466.7529296875,1,1,2721,2031,605234,1828p560,95.8604821688676,8.986060973264465,7.764694992358513,5.501803158189274,SER,4.5934124,0.07458496,0.05706118,17.94506,17.06953,16.497776,0.0,0.0021424687,0.0022362205,0.0014051165,19.45896,18.58343,18.011677,1.9235238,0.0035828543,0.7435521,0.002307213787049601,1.6586443,-75.9172,2MASSJ12113946+5555213,1,0.0826,16.831,0.654,1.722,0.515,0.085
150.495092941793,0.715261662878304,39627805369046519,3278,27239,sv3,bright,39627805369046519,0.0624557168136256,1.44021791985811E-5,0,GALAXY,,4938.51526014879,3278,575,9010,335289,5623,2.65575289726257,1,470.846893310547,1,1,3278,5623,335289,1503p007,135.9059006723969,12.490857145812692,7.215987774628685,5.501403089895901,SER,2.655753,0.08040374,0.057268694,17.166594,16.378008,15.781295,0.0,0.0010434855,8.3931896E-4,7.610446E-4,19.020489,18.231903,17.63519,2.4495752,0.0016675085,0.5914117,6.4980832999584E-4,1.8838041,45.98729,2MASXJ10015882+0042547,0,0.0625,16.378,0.616,3.038,0.076,0.134
177.535537103577,55.8348510532538,39633332195034631,2634,5982,sv2,bright,39633332195034631,0.0643137121899721,2.92598527623716E-6,0,GALAXY,,13894.2448206856,2634,516,9011,604411,1543,2.81367063522339,2,1405.72778320312,1,1,2634,1543,604411,1775p557,66.50159200569487,7.391672953208962,8.429383871381216,5.498055314712996,SER,2.8136706,0.07616402,0.04464791,17.963638,17.142124,16.61656,0.0,0.0020644295,0.0022347735,0.0022630226,19.581055,18.759539,18.233974,1.5908788,0.0019103389,0.9485625,0.002427235238391323,1.5494233,72.74643,2MASSJ11500851+5550053,1,0.0643,16.927,0.528,2.264,0.282,0.096
182.54783784513,-0.311025961117481,39627781750916244,1504,26275,sv1,bright,39627781750916244,0.121441206494304,2.24882142107837E-5,0,GALAXY,,5481.21568910312,3467,4,9010,329658,1172,3.07278919219971,7,6836.57080078125,2,1,1504,1172,329658,1826m002,164.0515867524695,6.095042587703342,12.179268963422205,5.496595990053407,SER,3.0727892,0.110033765,0.093093455,17.861515,16.923096,16.296597,0.0,0.0015349585,0.0011956629,0.0011820056,19.578398,18.639978,18.013477,2.3782449,0.0027593672,0.52342767,0.0010261244789861795,1.7206198,-88.24119,2MASXJ12101153-0018401,1,0.1214,16.923,0.772,2.286,-9.999,0.057
149.197787387051,1.25662389144848,39627817427668868,3277,27245,sv3,bright,39627817427668868,0.0635880480927981,1.12413572569724E-5,0,GALAXY,,24840.1493262257,3277,575,9010,338164,3972,5.00435781478882,3,954.164001464844,3,2,3277,3972,338164,1491p012,243.6555716532836,7.636603159519695,14.314586395700474,5.496363117704984,SER,5.004358,0.10649395,0.058501776,16.694836,15.7671995,15.097453,17.354,8.7047066E-4,6.3159334E-4,4.968783E-4,18.443687,17.51605,16.846304,2.9709387,0.0018820976,0.6263537,5.538208740025379E-4,2.3512754,-76.89198,2MASXJ09564744+0115239,1,0.0636,15.767,0.733,1.908,0.134,0.08
243.695681454306,43.305255542256,39633136534946410,3508,9841,sv3,bright,39633136534946410,0.059718106524369,3.34557682777675E-6,0,GALAXY,,16449.553871572,3508,575,9011,557762,618,2.67487740516663,3,904.3251953125,3,1,3508,618,557762,2438p432,73.32653455140641,11.749693626026287,9.390869589982575,5.496212472563768,SER,2.6748774,0.09554001,0.038771667,18.039995,17.197758,16.567333,0.0,0.002001611,0.0013388495,0.0013444335,19.252844,18.410606,17.780182,1.1421337,0.0018054906,0.67384946,0.001772156223636934,0.93755853,-68.123184,2MASXJ16144699+4318186,1,0.0597,17.198,0.612,4.003,0.042,0.052
188.165226150899,56.8933956633172,39633349089693018,2717,11167,sv2,bright,39633349089693018,0.114911518631745,1.11270434500218E-5,0,GALAXY,,18453.5373503268,2717,516,9011,608439,3418,4.64964437484741,6,4120.69677734375,3,1,2717,3418,608439,1879p570,183.2939532319717,11.852942586994082,8.845398946351517,5.496190892403198,SER,4.6496444,0.099434294,0.07530217,17.189297,16.233894,15.543497,17.698,0.0015290948,0.0013663963,8.86551E-4,19.086351,18.130947,17.440552,4.0422163,0.00445022,0.39096433,6.224686112226774E-4,2.5274823,7.33846,2MASXJ12323962+5653360,0,0.1149,15.649,0.739,2.274,0.079,0.152
