objid r s i dr dr_ph ds di Sprob cz
39627805859777008 0.8035366597234448 2.268497622182051 1.9205906547111402 0.0008201502400491179 0.008818984469570187 0.10729177971941578 0.0004914581 1.0 14248.107945429912
39628315648069144 0.16513135212672347 2.1553770774357224 2.8703448754127914 0.0018012927258004845 0.006271212634225891 0.1085753069610466 0.00049314497 1.0 20932.08306294649
39627806522479072 0.3924460303891028 2.477137045621899 2.7707539475388216 0.000992333916493369 0.007495393224128657 0.050009639457961275 0.00045291666 1.0 16991.30925880628
39633413551949720 0.07063042579810859 2.061683427798006 2.9178681513867613 0.004472477419329687 0.004806388201406041 0.09908245666931466 0.0021147185 1.0 26831.35956382497
39633062123802112 0.333346190763307 2.074391265859969 2.5969826498715927 0.0035428295695837542 0.004416162023521588 0.08477135325160558 0.0020606362 1.0 29173.353622735296
39633345721666752 -0.05383207387972785 2.096099987415496 3.070786599733424 0.0038352406013126496 0.006795030093099672 0.08518572345402663 0.0016969033 1.0 18857.218891682733
39627787761353344 -0.1214362022898251 2.0488412039257433 3.312346561797197 0.0006454834535128496 0.005636678835813895 0.12116649018410613 0.0011573221 1.0 22579.765708215335
39628443951827120 0.2507599934728106 1.9549435363279095 2.395759339988369 0.0005985367775754396 0.013173404542706685 0.16018749484391487 0.0005688385 1.0 9465.525334750062
39632935392904064 0.7521555600843974 2.1109532480869655 2.031871000688681 0.001606017846182247 0.0070346840618108405 0.08005418300296531 0.00086776004 1.0 18069.890138758532
39627630139408480 0.7811656463164943 2.3231997333720904 2.2117658201606334 0.0010139879688125714 0.005977164424203683 0.04380344405224679 0.00057718356 1.0 21327.70256169868
39628462834582576 0.6454735467679462 2.1220174362341058 2.0168955565145685 0.0011329503695795917 0.007684603961760991 0.08758799538717922 0.0008920119 1.0 17054.44026031875
39627823505215744 0.3277137913512825 2.149280368935541 2.5396334526365223 0.002373389955518011 0.006232445404184266 0.11515019013169032 0.0011630598 1.0 20380.088860146752
39627927024832576 0.24062416761098107 2.274990205139242 2.8550163604736776 0.0012214281674848958 0.0077077612507034385 0.0763124936432375 0.00061599544 1.0 16475.7371562796
39628411747963056 0.24721451263024008 2.1123197391385506 2.5534126321332034 0.0034379733955745193 0.005376848207693971 0.112211995522657 0.0014136223 1.0 23786.947975487165
39628438616671384 0.085397596046002 1.925266371585541 2.5611872547872965 0.0008767737178182978 0.014865888764601373 0.15597609441106572 0.000531409 0.7342666380123337 8339.59552585335
39633255745454680 0.4660450695170373 2.1580477629748493 2.3411833451159696 0.0019469067707645511 0.007682879768940944 0.10662773430716957 0.0010765361 1.0 16599.575931551804
39627788377917120 0.4367274944031287 2.22063545141592 2.641726838472941 0.00035443444990281405 0.007537705273529293 0.10303554907743631 0.00040611502 1.0 16884.86362127503
39633342391389600 0.24380344615553529 2.21233207567077 2.8073640656478895 0.0013888072420444862 0.008450881719417238 0.08958172057056539 0.0011292521 1.0 15102.347724824485
39627788323391208 0.5299043423306076 2.3675312105998936 2.400375348800039 0.0009984591959532867 0.008062511074278864 0.12083860095646855 0.00049535383 1.0 15744.31217717555
39633300532232936 -0.004081722642133961 2.122308222374958 3.1074544782495632 0.0033252845754452335 0.006386746943978012 0.12030021530961778 0.0014729403 1.0 20056.99120617867
39633336225760464 0.1384314772501403 2.1376815033281478 2.7975610431371694 0.0027697088702409106 0.007236344284469463 0.09221813244920997 0.0014051636 1.0 17843.917549269958
39627896926503176 0.22210593536360745 1.9975162209878936 2.4748286190646303 0.0028894897510244977 0.007896724099923315 0.10852252670689576 0.0010625104 1.0 16070.264687406161
39633014128379408 0.22967907333088447 2.046974762434035 2.7642948248695545 0.002982519684277418 0.004865161265370118 0.09220602686819282 0.001008117 1.0 26530.451221578736
39632966439144856 0.32203148984768165 2.3197769595839204 2.6018354575539933 0.0016633347607369954 0.009593564674087578 0.10105289343309547 0.0007321358 1.0 13260.106542589221
39627775664982152 0.6951147180288177 2.2729117512576624 2.179404350796644 7.187491670126253e-05 0.00521482893170058 0.08818414854162249 0.0008561884 1.0 24445.556633986766
39633289677375832 0.1966365474960733 2.032258050955368 2.911250394829106 0.0024288081116311915 0.006735103911178362 0.08314269108305947 0.0012507752 1.0 19001.475895814892
39627944821264624 0.10986335700536566 2.088238221025474 2.8804657338044066 0.0024810023141689955 0.0061089491229331366 0.07154730181001387 0.0010028012 1.0 20841.053911330782
39627646576891272 0.7206407633966054 2.3905886530086957 2.4166835882297315 0.0004304520873299796 0.008141263654153335 0.09739813223104271 0.00019379017 1.0 16104.00937267381
39627764218725696 0.29190284764569824 2.148843398678133 2.709594625749295 0.0021172966860284405 0.005854936632226057 0.05960662649791392 0.0007682193 1.0 21847.59976642232
39633314855784056 0.03244934161234692 2.2460304062578875 3.0569722758902786 0.0006978386175435473 0.006574964115608015 0.08579417960745894 0.001448796 1.0 19481.64712333053
39627758162150128 0.2708514219984073 2.1400877252280677 2.6678221073248976 0.0015095951309217856 0.007643006617439337 0.09314256798641941 0.0006269127 1.0 16640.520836277108
39627799874507600 0.5881549337958635 2.2353831890906095 2.209339300412748 0.002087676479733709 0.00541109017164116 0.09987896206114041 0.00089535274 1.0 23546.48260531187
39633289677375272 0.32435431363930756 2.2582932450589674 2.819200761813783 0.0017233576490089362 0.006611480414082324 0.06187110259457401 0.0008929055 1.0 19362.095687656463
39632961435337472 0.3006544469461559 2.2120869014549918 2.7254380068966535 0.0031272613362339162 0.004992137636265749 0.08403781800128647 0.0013148438 1.0 25771.080238148552
39633136459449176 0.41897946644775536 2.0399791606649735 2.5164660804999883 0.0022447232231644467 0.006496572220865846 0.10494517022952228 0.0013106122 1.0 19839.206781429097
39627763589582280 0.26832600852778393 2.2326356556065297 2.7388651732845277 0.0019667149344665936 0.006992435617661298 0.06430765042893927 0.0006710462 1.0 18101.91864844556
39627782321344800 0.42585050132481267 2.2087359527417023 2.6525505058025427 0.0020406261868876918 0.005386393047608238 0.09954943973449974 0.0007574767 1.0 23777.866617822183
39627763140793632 0.09382500431384741 2.027276556192147 2.6376856161146174 0.0016793070742215628 0.010042352462912043 0.09774070077589685 0.0008350404 0.9722657695477119 12453.09018653226
39628443935049904 0.02741845942185713 1.5307320099713968 2.2209760385885557 0.00037369074361054107 0.019325420067648855 0.35544940841340494 0.0013076871 0.15499430784599508 6317.166577141764
39633300586760080 0.06960452408611112 2.241147467173328 3.0365451037134763 0.0008085159627460043 0.007013989101932396 0.06859214080982681 0.001346285 1.0 18235.86575213695
39628379141440888 0.4472498928425696 2.190406312848769 2.509097136396716 0.001481668620096156 0.00597135755205889 0.11124906449145636 0.0008626469 1.0 21375.779496894367
39627770250137280 0.5852968014868039 2.2445344233721274 2.52443535759312 0.0014140251229502502 0.005373942732602133 0.05584131749390719 0.00054132484 1.0 23835.819950417274
39628446472605688 0.036522867249433655 2.1107603794814653 2.974254027001872 0.005516691903875474 0.004632493392034273 0.09225484128376372 0.0015594723 1.0 28334.8860688359
39627787790717776 -0.007505667366731071 2.034839235720431 2.887454294405967 0.0043614989210862595 0.005400597087986148 0.08846503324823259 0.0017375096 1.0 23592.2059223231
39633099109171464 0.33771308487484863 2.199395443802571 2.6966950852956924 0.0020855180067604006 0.005643975727959577 0.04707261714945833 0.00097214483 1.0 22770.789098462894
39633311936548496 -0.09374774909098646 2.072858599727649 3.101781490824828 0.003813269866145905 0.0066944060144538435 0.12029175546843936 0.0016516646 1.0 19283.93303376
39633329380655712 0.9334762205388294 2.374598880607825 1.921987144780787 0.0005704589508267776 0.013746812283590136 0.10310633315843669 0.00032413664 1.0 9306.427905851564
39633325962297416 0.22315905413199905 2.2215933493327342 2.7895736166344376 0.002120471499738523 0.006799623554418491 0.0827927051763499 0.0010827905 1.0 18998.37263877002
39628449291176600 0.41043081174460416 1.7865317408898131 2.1116132638071123 0.0009889769571863882 0.015989073930944717 0.19095813387178595 0.0006700713 1.0 7729.839658321068
39633332270532664 0.0949760364477733 1.9671842410054758 2.745368168997211 0.0024786997880612525 0.009716154206655322 0.1330915819770132 0.0015407846 1.0 13092.8145258903
39627775732094128 -0.05010968228473322 2.1329980340957713 3.3718587006305567 0.0023604252196710576 0.00560224329740403 0.1291173701618253 0.00068535394 1.0 22726.90025248547
39628409424318520 0.016754697288764477 2.0784729330566645 2.8115570688759703 0.0016239863687448342 0.009266928781670994 0.10139632129233045 0.00089496415 1.0 14143.370973851763
39628430425198800 0.4911971209289845 2.2126794930943388 2.355754570946311 0.002047705266242799 0.006518508272395985 0.058833986491918365 0.0009700786 1.0 20193.30534300685
39627793843096808 0.5029666783663649 2.3191646440225426 2.57147659413838 0.0026298949497299638 0.005683389370849295 0.06656216757039227 0.0011405447 1.0 22394.730763858977
39627794400937672 -0.08013603690154268 2.111285440122795 3.086391548145813 0.0025773250086357207 0.007797815230554694 0.12465110385577266 0.0009309845 1.0 16303.640325822027
39627726931364576 0.6996998401968958 2.3045763424506256 2.3876293426229767 0.00030647528974184576 0.004683335844011285 0.11127608195545692 0.0006608814 1.0 27277.09560803964
39633345717471600 0.11958699815206116 2.0226233967952636 2.7668581127264513 0.0036700860486452084 0.006895262625700037 0.12221468548312148 0.0016983717 1.0 18579.20777586494
39628390029858808 0.56809115523802 2.132873696090901 2.3599928522814375 0.0015531922454171602 0.006186551808334681 0.07052732929591354 0.00074369845 1.0 20613.804002963425
39633251865725896 0.26903223082462263 2.268459161749176 2.7277339262906537 0.0020797226304339416 0.0072152666789608326 0.07694605335920428 0.0011062063 1.0 17696.192385815215
39627927012248720 0.5508145286930172 2.184517860627127 2.443187906849258 0.00027033574496258903 0.005444809328601551 0.09716965715924608 0.0008470913 1.0 23491.277420020924
39627968829457720 0.0810777434690579 2.016479299200882 2.814157880849767 0.0017885293786108923 0.008970958758956461 0.09710154773129052 0.00082370476 1.0 14046.168309330844
39627776323491432 0.3954535523154929 2.122818938300723 2.4441351579149044 0.0008154100873540304 0.011023609542296836 0.1344055653236435 0.00048925326 1.0 11431.303931918912
39633236216775096 0.506665897377762 2.3570297375188978 2.502721631742169 0.0016036149195648396 0.008034377767001088 0.0650869746955088 0.0007002105 1.0 15851.926837233961
39628510985194696 0.5836459330025836 2.270805291898971 2.4634598663313687 0.0008811004208016383 0.007043678432326936 0.048680164666628375 0.0003996335 1.0 18176.399513456865
39633321818327376 0.5712509666564887 2.418952278127544 2.5886982221330044 0.0011887198388218845 0.0076806308608831555 0.07329060573559218 0.0009425882 1.0 16631.1591287869
39633114296749504 0.29279818558079435 2.296584859917534 2.538844689512601 0.003287238000645066 0.007299946662409459 0.12055181708697879 0.0015157348 1.0 17672.595852172635
39633358891779096 0.2003825540411914 2.198251684395184 2.800109884262409 0.0014680074541894802 0.009638623759716941 0.11271480369970302 0.0009328514 1.0 13213.579214716416
39633286389039272 0.014396081685437614 1.9756156082869765 2.76989605992311 0.0027153427452618543 0.009430620933666435 0.1337903830793001 0.0014411972 0.8796919372831873 13550.445522800412
39633278931569984 0.6629076953246038 2.017894338166104 1.8187291549469924 0.004321923004160541 0.00574582738184187 0.12854454166786536 0.0019433122 1.0 22395.111159470005
39633290033891152 1.0423706294786768 2.1332846232981266 1.8901281981046187 0.0014302215832451206 0.005074448241088738 0.11113182432557386 0.0009550777 1.0 25396.146911555516
39632940061166976 0.13302802318363355 2.1038404059997227 2.7669981810029753 0.0041296465406102855 0.005755280470456448 0.11434238303099478 0.0017594005 1.0 22237.08195575449
39628499488609424 0.4634848004869358 2.1398362929478063 2.5339478554427766 0.00023380597184388503 0.00618804564102084 0.05742413482937135 0.00070431386 1.0 21160.32487846262
39633255741259904 0.1895922292552588 2.264524058222487 2.725550036094347 0.00029548208790139316 0.009024010600357776 0.10925985145529955 0.0010162693 1.0 14080.765446680845
39632935141245360 0.31734573313455205 2.138155823939116 2.6492385145486894 0.0008819858349905418 0.011359697999394614 0.05011616856961994 0.0005421935 1.0 11047.25378793717
39627676599718392 0.268007328278031 2.133154150627973 2.7132643323949193 0.0010524442478819966 0.007233133144789282 0.07958918099174984 0.00047806543 1.0 18138.965611016814
39628516748168472 0.12505017706423566 2.1730341253909207 2.8573515179687146 0.0018326194492787357 0.005099448191389634 0.07609636868567433 0.0009052635 1.0 25093.32425795419
39627865754439856 -0.021821795600710823 2.199984219896618 3.019451046191011 0.002544396084047355 0.0068872534406617305 0.10090283866311744 0.00083286315 1.0 18400.221780714342
39628472817030768 0.7776229125375752 2.276274962069687 2.2035759551449567 0.0013910319022956555 0.004766230874432292 0.057165419148081445 0.0006416844 1.0 27553.39506586609
39627764168396344 0.010287077024995464 2.1357436572051895 2.978375034300707 0.0012483978427514212 0.008745250694953317 0.11921575027746564 0.0005429646 1.0 14484.640684487096
39633318358026232 0.24372587960766326 2.317712766686561 2.7905536618327176 0.0021413633112493777 0.007570084838888024 0.08136024567876286 0.0009672512 1.0 16878.929876540864
39627842723515488 0.04788184355421013 2.1740753707748683 3.0755748067883326 0.0025535257378238563 0.004881749325116827 0.12636565190392895 0.0010469141 1.0 26279.56064355206
39633140934771088 -0.08739593240237524 2.205028958372054 2.969558817642536 0.002285301283413123 0.012419413564988168 0.10615453137752288 0.0008218246 0.896592609545149 10305.773349271567
39627740093092344 0.6753469546068376 2.3817874097455167 2.387716553624185 0.0007771176194716619 0.007411776186987243 0.05750253218079584 0.00042174017 1.0 17187.81379871955
39633259562270792 -0.2711934935121062 1.4659745660889454 2.3066820446342833 0.005566707125936578 0.015285653057704126 0.4170481244448804 0.004076718 0.025986037625302424 8172.4813815166945
39632981375058544 0.9986113751795845 2.2191313008693365 1.7098739327023855 0.0010019959692100329 0.010127505866193685 0.12012230454426567 0.0007706105 1.0 12543.380164291733
39628151147468232 0.22274415553554275 2.016289034211374 2.5321367944400945 0.0023075395305007206 0.006104735146939766 0.15424210845726266 0.0011358915 1.0 20963.56334428118
39627757528812120 -0.0016913789251828016 1.9341487685379126 2.929086932515345 0.0007354842887530923 0.020652874121712024 0.06383751724762828 0.00025797336 1.0 5791.318842265227
39628441615598752 -0.056658623587257054 2.119425760957017 2.896468242986029 0.0012907684099413492 0.012290728221059135 0.08466681597538804 0.0005018065 0.8584881894538814 10692.536369879594
39633419751129400 0.07466898698378471 2.0966298313186846 2.7189036351031257 0.0011976941976050873 0.014866830995908603 0.12275765956691367 0.0005896966 1.0 8689.081313219369
39628003654765736 0.16244579472668735 2.2311737083679817 2.938043109680792 0.00040725680543758733 0.006574453268058679 0.07725954046902854 0.00093864306 1.0 19361.72414455247
39628516848829512 0.5111960649105459 2.1944944160752358 2.3936721778228067 0.0013055625780876469 0.007244315743302792 0.04542636429688644 0.0005370831 1.0 17530.520649165464
39632950202991832 0.453080059829812 2.2350368309642947 2.531103081878258 0.0021189361637599297 0.00572027541408253 0.0734114580413387 0.0010503095 1.0 22373.11485512846
39633275190251352 0.375196321785204 2.2731837303814983 2.8322643565224226 0.0014799297533779894 0.005746331312575243 0.07858419003288758 0.0007814037 1.0 22392.302732427837
39633132034459136 0.2950441990755734 2.2208940036117855 2.541262269757162 0.0020021170048730276 0.011944638841069862 0.09907238502814758 0.00086889265 1.0 10691.494951552857
39633339602175792 0.19150529691866716 2.0007240382160676 2.809476119309444 0.0003738456805035866 0.006597344222538387 0.1613315704300018 0.0010240128 1.0 19587.905279682356
39633108605077240 0.3245660599895415 2.004457017349946 2.5777773225174823 0.004419136479135752 0.0046097997316208806 0.07950554099726435 0.0015333763 1.0 27857.77493492387
39627764134841600 0.5635616634360167 2.0644704418112347 2.397332188422296 0.0010472770799414474 0.007843968464400037 0.09787903745867192 0.0004307862 1.0 16185.148289076975
39628433273128712 0.3454174795417588 1.8877586087805585 2.0010199670936037 0.0017391455374959894 0.017502791514549847 0.17734071687491465 0.00096319447 0.6476030305205998 7020.698089924649
39628414306484712 0.5142139384794472 2.149640691883248 2.2909124242411503 0.001470937932337676 0.006513084188957494 0.07149292525125794 0.00086054404 1.0 20210.226835969508
39633335592419928 0.5185580021287011 2.4042799339347316 2.7972221625196507 0.0005704708210338536 0.007792497169182505 0.03570516388254194 0.00046764372 1.0 16395.831406488465
39627800377819448 -0.3480794767718825 2.1722079971372676 3.298216816234371 0.0015640737255575685 0.015500985361089598 0.1204467453786133 0.0005604799 0.47034510686522246 7989.704096434521
39628435655494232 0.23659469155552423 2.0612628406950493 2.4343638696549936 0.0025988844131636995 0.008036715491190102 0.07395159974093296 0.0008602416 1.0 16423.42080119845
39633456279323696 0.3409568871474927 2.034413589728904 2.3546978152421607 0.0011509811988808624 0.01629496395286053 0.11533563483663682 0.0006640041 1.0 7910.0110641802885
39633289689960728 0.4210870323992682 2.3469139739516196 2.862714904607544 0.0011756985924913882 0.006774727791070102 0.041666617564917 0.00052670116 1.0 18888.383463333
39633408476841848 -0.06524894412743235 1.9520545151354167 2.7827028261925806 0.0015077864064837162 0.015180982133803159 0.13719128154229832 0.00082172663 0.5584362884990397 8514.658643173429
39633014757527384 0.440713279887824 2.3649628388859467 2.314872522805145 0.002369818199811142 0.007145626383142475 0.06748358273569789 0.0009136928 1.0 17817.63195668895
39627769629381120 -0.06455244039094515 2.1284696743876155 3.0440538558505237 0.003734817587984203 0.005547645451295734 0.07498969043508874 0.0016734751 1.0 22948.750105658968
39633047968025776 0.30924046205939176 2.266064057642068 2.614068750248056 0.0031280873599741138 0.0055555229261587645 0.060909815277061095 0.0013435894 1.0 23124.6466951182
39627782308763280 0.4205494778265427 2.109660127957994 2.4977548419142943 0.001536116864440157 0.005055423896605945 0.16124038298406565 0.00082682166 1.0 25356.281235824288
39627853662261520 0.34809772839758607 2.177771597150607 2.5470042009117444 0.00041272133189994227 0.0075222502619144045 0.08307700922720482 0.00066679437 1.0 16806.286458242485
39632945572482616 0.2369797155925502 2.197972802716446 2.659948421467967 0.004548815833437821 0.0052052059002223525 0.08522606961663726 0.0018378557 1.0 24575.338095119936
39627787727802888 0.2948997831008977 2.2275443269109254 2.85446108016754 0.001708614271494639 0.005485311930985328 0.04505517497264179 0.0010217958 1.0 23214.296665422426
39627340841491696 0.6514637189728714 2.2300360900480958 2.279788977061549 0.00012992698773519435 0.008839791383656443 0.08656981868014017 0.00022815274 1.0 14529.750755356928
39627829507264456 0.7085373806046605 2.358466882613669 2.4276829765064365 0.001164478397778542 0.0046665846620420354 0.10587993825243437 0.0005901456 1.0 27391.47152762579
39633328768290632 0.31046109856078913 2.0980087708120214 2.6269146576595874 0.0014953728128175082 0.007995148093501128 0.129593687731097 0.0010847779 1.0 15969.00481990092
39633345725858296 0.3442517604138335 2.042650716267224 2.4476604170663228 0.002156950690467653 0.006847008259614365 0.1234531325812005 0.0014437869 1.0 18711.848662920835
39633071451931152 0.4885863293299285 2.3044370814560926 2.5222114116324628 0.0018712823202157818 0.006337751853848451 0.038447386803315345 0.0009377195 1.0 20242.676134031728
39627764155811448 0.336869040465251 2.088137259026382 2.508155055384414 0.002641228960238536 0.005285614174896171 0.10977101401777878 0.0008303077 1.0 24223.419873939067
39632966925684800 0.3389592385398912 1.9745285936704817 2.7609790188506818 0.002204072968761362 0.004354041435647392 0.11811423415623043 0.0010579593 1.0 29780.250802588245
39633448884766800 0.40633286336700253 2.37662953552759 2.5644584381899476 0.001630123984829575 0.00913755927228987 0.09299849525219739 0.00065642083 1.0 14193.606432328028
39632944985276936 0.18259880195184744 1.9078411494855616 2.287457009802952 0.007168551206258404 0.0068606071110460555 0.12848391605213505 0.0023431582 0.5066492190604048 18629.94256111695
39628021996454072 0.29258577743667136 2.2842016028363727 2.787768780073362 0.0014537774226323656 0.006856141896750687 0.045129919196402364 0.00070214283 1.0 18481.808574912542
39633162636103680 -0.26483544282706967 1.8733805040908156 3.017238808599698 0.0041902403858477605 0.009562712936175591 0.15129744973511153 0.0017861655 0.30042582907580334 13431.074355143362
39633127655604832 0.5579661363810413 2.301238326871449 2.3648376381912675 0.0030442519610159703 0.004841210869090525 0.08907254170503517 0.0014660519 1.0 26713.701191588876
39627775740481680 0.420807931620467 2.0824671471020015 2.329636886259748 0.003059725574227094 0.004833544152219985 0.08462187185757358 0.0012086115 1.0 26421.887248416286
39628373625930104 0.5296421031672256 2.1260689944834428 2.2908529570765728 0.0019703331446569608 0.005816600676957903 0.12170788547091643 0.0011551606 1.0 21947.733347416066
39627764122258000 -0.4483242924881121 2.203973142850707 3.4492677284469275 0.005146281350334376 0.007838535003769177 0.12243076198194668 0.001237317 0.3657033539934169 16193.139750756376
39627854593393568 0.59463486046365 2.4881269514402424 2.5658243428652483 0.0012129741589622155 0.0053335490680706445 0.042188203394682953 0.00063503324 1.0 23962.067429529598
39627788356946480 0.4802539626798151 2.2409263790984797 2.363401579971627 0.0016446426220229772 0.007721680255258426 0.043829684287473164 0.0006860357 1.0 16467.058582544436
39633052695003624 0.2764377405522071 1.845931529735211 2.5947945197527815 0.0031415120628902286 0.005719157211128914 0.10174080880800615 0.0014964371 1.0 22457.96286715016
39627793096513480 0.3496495842864672 2.1641106822602207 2.6547443553134613 0.002202185153027551 0.006040272280329138 0.10498795577522212 0.0008943184 1.0 21076.164114955493
39627751581286704 0.23959004042919457 2.079201938826473 2.44869766583711 0.004842848635935986 0.005314747242818027 0.10135732989374215 0.001619863 1.0 23983.305492374948
39627847643436136 0.6217508684866783 2.298250320522063 2.4881827534170755 0.0010559021386795174 0.005891515438106153 0.11463056270493897 0.0004896474 1.0 21592.1184334643
39633325287014752 0.2177288092461976 2.392942132916284 3.011751212756587 0.0015193740272320462 0.007344256787568044 0.08068297015545199 0.0011049217 1.0 17409.116993069194
39627927029025992 0.37557810101747235 2.1148796875680533 2.298320604893802 0.0022611207631933116 0.006882967017348263 0.09885980798753058 0.0010063399 1.0 18500.4132320554
39632991240063608 0.27512227241114706 2.2962491969030743 2.84274039274392 0.0029350995666133617 0.005145904975250176 0.09206121951138113 0.0015654825 1.0 24986.71477498929
39627817939373032 0.1251937667760348 2.0933122924316447 2.774642939431537 0.001576425274541991 0.008633643130322504 0.1139046380912309 0.0007824613 1.0 14565.540181255743
39628357154900456 0.3479421098505176 2.026535829442226 2.5045376741659 0.002317587790059269 0.005726897486178483 0.1329818179306076 0.0010363098 1.0 22300.944011153962
39633339014973808 0.5092512434580019 2.2415612224701675 2.4931379887094423 0.0014482699298846043 0.00682605437884262 0.06834142830705553 0.0009763974 1.0 18766.98969610453
39628457088385456 0.8364817156342557 1.9795082921493805 1.947023276318034 0.0006960265723308602 0.004509863000824708 0.12453754043567523 0.00089022197 1.0 29100.319031290706
39633458712021888 0.22832416876067663 2.1205243707976424 2.6753450483928116 0.0017188299835690806 0.010495911990670733 0.1191964845129571 0.0007281843 1.0 12329.63149261124
39632991739186672 0.1786949740939435 2.1747179424830305 2.6367131027756923 0.002902443723341757 0.007971071297366338 0.08701697072780949 0.0010371449 1.0 16200.268375167218
39633334946499160 0.8348423584534592 1.9829840963463568 1.7193734500344986 0.00242892256174815 0.004879327921552714 0.14630668418498732 0.0014735713 1.0 26478.837535530325
39628180222384808 0.09948637660316965 2.0564087689369033 2.8170270410286307 0.0017464064761888477 0.005498955854043165 0.12065551108483147 0.0010448282 1.0 23321.934689140333
39633127651411760 0.4341248746273133 2.15554054980134 2.445913141964682 0.002191772550004213 0.007157234644967865 0.08116651346057495 0.0013123349 1.0 18005.353261791326
39627914987179256 0.3260109971274999 1.9636656983157104 2.5702711991839715 0.0016227279167234199 0.007987098978997085 0.1392717683954456 0.0005993014 1.0 15882.91932833873
39632991739186216 0.09751173702784692 2.193450661766835 3.052339297813906 0.0016457230732141392 0.00800476432759945 0.11358688819975991 0.00068480556 1.0 16131.338452548893
39628351635198696 0.2465337060518308 2.077055703725456 2.6253470860943917 0.002275863351670871 0.0057679663807540405 0.11796704100568998 0.001086557 1.0 22139.296308190733
39633566421747920 0.25241162632908143 2.0568774956483376 2.5919831668161972 0.0002971855183285381 0.007668934054704001 0.0750208619220449 0.0007843801 1.0 16849.63719820393
39633290042280400 0.6475754310668657 2.1664415912054875 2.3007728385554875 0.0012726953857517594 0.00677936994699972 0.07040734866580499 0.00081200775 1.0 18944.239013359904
39633297009019728 0.40553152981304363 2.007536564683162 2.6658412458788048 0.003110795323316268 0.004424481255217536 0.15395472050224693 0.0016272931 1.0 29103.04546873965
39627770166249808 0.15185960836464682 2.2720774137945607 2.8566403204827164 0.0019429240783336431 0.007592214016937359 0.10830835235394529 0.0006732128 1.0 16733.082242940403
39627782241653776 0.697059996700271 2.1287132787849865 2.2119793881846794 0.0008069392807706066 0.00796295151164319 0.10302997543421545 0.00063683675 1.0 15934.53405377284
39633560407115616 0.316001576632712 2.423674159374736 2.914862138827651 0.0016076125904931702 0.006184089717629555 0.027486671539495793 0.0006515517 1.0 20912.103856195085
39628433273127376 -4.250545597606997e-05 1.7734361766002587 2.5076414027113314 0.001349528334643932 0.015018045409164606 0.20658343832703346 0.0007670748 0.33847071994210254 8250.899405980153
39628443947633312 0.3011526551979524 1.953336332754716 2.208642842323351 0.0007543567629964882 0.018301851749795595 0.1593717116906336 0.000490691 0.9810048886151291 6696.101591323141
39633321843491600 0.7364382795331332 2.196567944897114 1.9982744027212354 0.0028315561573027557 0.005412038150141874 0.12419488680701482 0.0016903866 1.0 23738.583511843895
39633338968835056 0.41258560545154216 2.0083933519896857 2.4290101117933753 0.0016695285573910701 0.006483664011855746 0.18745925672343444 0.0012845768 1.0 19770.62146363184
39633293288671776 0.2221932736332996 2.047851126376032 2.858708823507852 0.0021173973744252556 0.006486214700971865 0.13065807984726593 0.0010943278 1.0 19741.830286680062
39627956879886104 -0.09530016282806578 2.2284543199251505 2.9631826304463713 0.00476437800349219 0.00591528745604193 0.11559333299657978 0.001679871 0.745147578608925 21549.20203929098
39633271000140624 0.5081870789578837 2.2648033025890792 2.5885886626579975 0.0021268044904766614 0.005321780033676627 0.09637978590025799 0.0011337698 1.0 24123.764819194155
39633352319305200 0.2656740308234368 2.2315670427446186 2.870967514338565 0.002193655740300803 0.006435374181084732 0.07398021521498624 0.0013095393 1.0 19929.765923068146
39633158261441528 -0.0465863997077693 2.0263640464422905 2.918866859684142 0.004931503102407902 0.005907582952530674 0.1187128915140315 0.0023863683 0.8941747386073223 21832.908096327137
39628500780449856 0.27623303130398463 2.0121786771407066 2.5826992490053513 0.0026100477814124832 0.005468257857739352 0.08131374736193718 0.0008262094 1.0 23456.56386909893
39633090380827640 0.4409386992359593 2.2542950974836717 2.4942796752251324 0.001994033220846292 0.006694917434327105 0.0480116341861869 0.0011207315 1.0 19056.959413373235
39627775702728960 0.09728017040536106 2.212868944040701 2.9631916543765637 0.002468797714883967 0.005167485426352286 0.0603104660195149 0.00094454986 1.0 24677.65004417808
39633332132121872 0.147662810488871 2.1915436911039006 2.9239617992515052 0.003101771331438662 0.006236643304817578 0.10155308416532009 0.0015091178 1.0 20560.923969401443
39627758162150576 0.5283282606738249 2.240578974136649 2.402115615523086 0.0013272961378958412 0.007668309597580104 0.062299085158387266 0.0005047664 1.0 16584.433030725537
39627769184784008 -0.2163861200200428 1.752808759433061 2.9722912342921513 0.002221613482299433 0.009995900580705205 0.22216690091588892 0.0012648739 0.36260873987897374 12513.106975925128
39627770271106648 0.3958811565367836 2.4429387330905716 2.907574537692912 0.0021237649657796683 0.0048138408266200985 0.10072576878383219 0.0013469928 1.0 26660.58957393214
39632966896320640 0.576510688847592 2.3442592810543705 2.5344337050427734 0.0010540724345104694 0.008077176573782728 0.0950101634977294 0.0005387479 1.0 15973.823834110304
39633263395867320 0.19999142194590785 1.9826917654797056 2.496485576817662 0.0021507039758706602 0.009470154515722962 0.1341495695489407 0.0015332395 1.0 13403.538078380263
39633282656109624 0.8807029748400883 2.4713379611209727 2.2981545156376493 0.001016168685477026 0.005759167052856819 0.0638908413597811 0.0004845771 1.0 22344.039614554385
