targetid_1,ppxf_sigma_1,ppxf_sigma_error_1,DER_SNR_1,snr_1,targetid_2,ppxf_sigma_2,ppxf_sigma_error_2,DER_SNR_2,snr_2
39627769641964385,125.04387903675706,6.472170310258323,10.781978161489505,4.580884432569177,39627769641964385,106.11560012030625,16.91814329786385,4.138013518205016,2.381844124051374
39627770262717297,166.9747133326742,12.185348321283447,7.464964845810749,4.5758904280132375,39627770262717297,160.64971516501058,12.801426992892308,6.708168883139588,3.6593213670300853
39628422531514971,185.43824261293446,9.675290169554184,8.83864657408717,4.572763618035582,39628422531514971,174.36761019347648,8.871282208423665,9.360536227845259,4.464493648358472
39633136543335970,222.9466586687613,18.35279150305617,6.674636911240418,4.562036628632873,39633136543335970,189.4245932795172,21.75889464310899,4.747489628808678,1.8852276776243355
39633123213839539,115.64477629789903,9.802744131414629,7.096668390661221,4.559580715012805,39633123213839539,111.44679495440195,10.561238397065434,6.444544549851818,3.231884549475458
39632976409003504,221.30827396405914,13.012704666079875,8.625607357600556,4.558985110988731,39632976409003504,222.08721132103452,10.64335478214637,9.964117030601901,4.114142088224454
39627793767596457,180.1058151807029,12.329413996264005,7.593662252540537,4.5519482155449875,39627793767596457,185.92417150560036,15.600023038397449,6.451468367799856,3.6604683496557917
39627787773936418,158.50613887870634,11.271427740777451,6.914191533675049,4.527471435118337,39627787773936418,138.73808232053238,13.123613065130753,5.513495231340229,3.9478899945569763
39632971891737816,226.6700734581837,18.24260194945628,6.394062123161498,4.517460321350932,39632971891737816,195.07937527514673,18.461069446019543,6.1173791484249485,4.038519568300436
39633293708099718,300.7701601673281,10.657638754052225,12.504295868526402,4.512036562908269,39633293708099718,299.44844583995524,13.806378339652415,9.794841616150887,3.146970096896394
39627764243890492,183.67138511390965,13.49019950935294,6.228963047866404,4.510456442385659,39627764243890492,169.290457491224,12.097718244597191,6.324494940147235,3.529049294417019
39627835576422798,166.34204413644707,17.684600450462636,6.179429561037648,4.497216573296048,39627835576422798,136.28875960993398,19.06056616174418,4.226319581489244,1.8025192786890698
39627853704200581,154.58821420495067,9.147808819807905,7.96781121154991,4.493211819744946,39627853704200581,164.55062467563198,11.269181301549304,6.524358147959704,3.5533410014531506
39627933022685613,144.5088663361502,9.798015340932986,7.54643258644628,4.485232398282489,39627933022685613,127.97199811793143,12.988151664060279,5.668337604642888,2.8482249051601576
39633315514289202,227.85978336054066,17.513108983117558,6.226593817252963,4.479206812681955,39633315514289202,173.64622201892146,15.205458667583047,5.450653088687894,2.072869584321483
39633332832571324,156.5944884808454,8.998376674500204,8.79470203310533,4.476452805753967,39633332832571324,151.82240561791232,8.722890526595064,9.33877337144433,4.01058974693841
39627769675514838,171.45414157150825,12.446596422864031,8.314356023391614,4.474300191492417,39627769675514838,139.52239113001846,11.523044305151627,7.801712357344414,3.8184434708678983
39627646509784565,74.25520446090438,8.888829695367312,9.632908636634193,4.467917989689562,39627646509784565,59.18651179384975,8.614636791272751,9.274627710010236,4.433189159511817
39627763627331020,206.6691074512776,10.44299331553138,8.639808432976103,4.4473327840692205,39627763627331020,210.71290509673113,7.97211877986403,11.281188267537104,3.635809772356469
39627764172592593,252.89070607437048,10.55916797973655,11.976950105586312,4.444425546119803,39627764172592593,252.83887225233704,10.544358385162937,11.976950105586312,4.367460879555704
39628422531518953,130.11377048089105,13.337406639066877,5.546073130026642,4.442918284181149,39628422531518953,124.26403967566806,13.673324741478018,5.387011410382219,3.796618916591492
39633114170918639,177.52007635478162,13.340689455021034,6.7730716543199,4.442027742850194,39633114170918639,211.8420031568444,17.180457587290263,5.533390489806206,4.062141956306859
39633149709258397,169.30665868315964,9.77063316556414,8.371375617695813,4.441758367506604,39633149709258397,162.54090685623916,12.663994627967837,6.428209087757728,3.1583445745025
39627775677564080,234.66068831602158,14.885287092757439,6.795571523382243,4.440408599385842,39627775677564080,254.0457901569069,20.504967791022263,5.234751693465114,2.028939461680038
39627770233360022,161.88254977202772,13.916330254428415,8.202559870169534,4.438132020860064,39627770233360022,152.23835982238026,16.996583224247335,5.885813402295851,2.5088052436533212
39627757541397047,149.50205805930693,10.594568592930708,6.820600402812843,4.422866166179468,39627757541397047,185.63889532574333,11.030922452093641,7.763316228238424,4.218031747402294
39627793817931611,116.71555603672608,8.815169039975167,7.811549118340681,4.420824759319426,39627793817931611,128.78833035570457,10.823919219834599,6.906082420464997,4.373488693599008
39633136451062999,109.35583217554093,13.73538988382075,6.214061403770876,4.420739458907977,39633136451062999,143.42736172030095,16.565279408639093,5.21055304002317,3.2104770223239223
39627782354896045,97.42682634515934,7.754598152332309,8.798906431280018,4.419650583425431,39627782354896045,93.53532972655496,9.714859254442088,6.9934777196388165,3.366720144293706
39627830660698394,160.77329805466056,15.161583620453404,6.46925685316864,4.4125030138279495,39627830660698394,133.77741720420875,16.358043911879783,4.882380731258764,2.9040239814658206
39633416332773285,90.68470639216547,11.34061910249081,8.536300231714922,4.410133271174449,39633416332773285,67.722589677685,20.91429979240173,4.49990718908515,2.0142398261365755
39632956393786155,127.66823232278877,14.118205483739734,6.95271385632811,4.409072881800553,39632956393786155,101.84273455337036,13.587410767248178,6.553346535202247,3.545455152813705
39627830673279884,120.04506104663957,14.198099446047406,8.327855206569264,4.405537520772629,39627830673279884,116.00132504170412,14.76117025839272,7.617425721889858,4.1768058516543185
39627835576421050,166.9715117355073,15.512428837502808,6.033892318455047,4.399496555583854,39627835576421050,158.20863738958116,15.28508479561317,6.097428127613318,4.039650759871299
39633458720409599,149.10335960433235,10.354989061319657,7.239797684559335,4.397872682694788,39633458720409599,149.85882262123744,10.861865092821523,6.890996597336652,3.824682220506747
39633145309432597,153.4497388253309,10.234404802250774,9.302327781532007,4.395830132069991,39633145309432597,141.74244353711273,12.467873507228735,7.3565099179997056,3.959108277035387
39633153953891899,248.7365753637549,13.634340082326425,7.876287920647518,4.390836594113473,39633153953891899,235.0343798311771,14.15519074475815,8.450734753754933,4.008407620630947
39632966887933156,132.80248291604383,9.910247684907075,7.8467625935421275,4.3787372784216805,39632966887933156,162.9785774311361,13.192705882936746,6.333194037127227,3.753332488853158
39633244051736232,137.93512176343197,6.90481393783941,11.471110421517153,4.378237916572181,39633244051736232,125.73055040119604,13.182612561017145,4.913658936122572,2.2397317255767843
39633329389044643,155.21901717439087,8.975787568066833,8.70844200028315,4.370215803004292,39633329389044643,172.3362326650253,10.82705638720713,7.205024386309765,3.026670368254569
39628390029858810,102.29687621794533,18.583492501847402,8.498549165343045,4.370152428903527,39628390029858810,90.32974448702026,15.539589012081962,7.388991559229909,3.8275903719398303
39633443780297994,216.3464414507939,9.855898776530251,9.515259526221257,4.36303048959033,39633443780297994,214.71969262955827,10.46299941037189,8.646775466171892,2.894040817686801
39633114183500526,150.92212497520214,9.721648084201743,7.577626023484397,4.362245618537857,39633114183500526,167.54249632704307,13.854540430912595,6.401417619159433,4.117232759720885
39633425279226125,69.47738898998645,11.702603132171788,6.570806441192832,4.358566303846185,39633425279226125,75.0668204370205,12.356557153149554,5.990567055462888,4.128954483505231
39632976379643964,100.55298538093135,10.550270878663243,6.925231647885198,4.352497844760595,39632976379643964,111.82812132831607,10.073045440063096,7.954766603233212,3.91946326551486
39628427925390809,105.16149217539626,9.377594660984268,6.522840467783942,4.351156413813501,39628427925390809,99.67466263154621,13.993677845168852,4.77124116326246,3.438221209912815
39627746074167777,245.77201846753985,8.96161639726803,13.876746450540407,4.338095026387188,39627746074167777,237.8062403408953,10.950103105584194,10.789654404682317,4.296545867691454
39627859710445753,203.04906937172615,14.404808313227312,7.0013592064612755,4.334651781755194,39627859710445753,211.5714893881793,14.379944349379969,7.075376276928714,3.759778963204466
39633451351015675,141.65189074423841,11.358918369073868,6.354404354551588,4.321720445755754,39633451351015675,154.87004517384264,11.871524074619785,6.412484305035967,3.4247006544237752
39627770220779258,133.35880864241545,12.57838960983829,7.089571301164481,4.31867214879807,39627770220779258,150.61669490587937,17.77312306718428,5.7553492000466875,3.142096886498216
39633448847020330,93.83530984357307,10.926277771585038,6.100991331396394,4.305137131488685,39633448847020330,88.07697070816607,8.849019831169008,6.707018709391097,4.135106344229228
39627793805345373,157.30860530787015,14.246401757689028,7.12207922912982,4.293897511596441,39627793805345373,140.34934315398277,16.282443415203733,6.112348334216729,4.057675300695653
39627865775410265,209.20116301706616,6.887486216640145,13.35456378131371,4.2931951901196825,39627865775410265,195.3698682185458,14.494960162523421,6.7415356816283385,4.216214538453996
39627884867882311,174.68754549610972,12.019384052929082,6.839351631513571,4.291200904432407,39627884867882311,197.6965714147706,13.810071833053707,6.46357569883679,3.5531367063108905
39627842723515257,175.99306867981426,15.284450212339674,6.229512910498358,4.2907935716953896,39627842723515257,180.46199483697836,15.07952667291051,6.4429323549698,3.0233627158566203
39627770254333469,199.26670547065115,14.34152284422832,7.30861084108474,4.285728877015101,39627770254333469,201.30113453690834,20.512549967853005,5.082736971749435,2.3300121878887365
39632951339648282,207.99838556380845,10.645537992861582,9.049410291329963,4.285133844086692,39632951339648282,223.20378855143665,8.043172240480894,11.59186773142865,3.9323353611426985
39627805364850925,138.70272163913248,13.143846742740827,6.612218368283768,4.276033707008419,39627805364850925,131.2819719834274,20.80634035688449,4.8169812170697845,3.23144924176378
39627920980838508,136.45439391099075,10.313568056798104,7.307879138903774,4.265270452285473,39627920980838508,160.91824390441695,11.05074399985408,7.307239020919824,3.9711843631075077
39633290046472325,143.75619729694714,11.364425634479028,6.98337219868492,4.261543559748799,39633290046472325,143.7559790043148,14.789963677282538,5.937523394805869,2.9053356549297242
39627860842907409,246.58458641927135,14.080068081945969,8.826701506224307,4.24277797875678,39627860842907409,247.76358169954437,20.932547572740337,6.93568920489488,4.126342594630184
39627811400451571,139.41498482273187,12.316934807156304,6.551271171773648,4.240828589566395,39627811400451571,95.30657565096078,17.539832324642045,4.29960124381668,3.247397158278998
39627788428247235,120.88680886300747,12.843018123265807,6.20573213527561,4.239245237443474,39627788428247235,126.04209466678041,12.474195571468595,5.900405962570362,3.362577620588183
39633140834109946,228.9133223140924,13.643611284751508,7.908404739069537,4.224831177562089,39633140834109946,224.27816346167762,15.382475749404152,7.8425354890126036,3.9995089029960367
39627853670649186,192.5768976709517,11.18827825718002,8.084230511254997,4.219104037420388,39627853670649186,185.7338190894116,16.887621081652288,5.694108597684289,2.5778517540664483
39627746061586324,269.999707214206,14.129368001933988,8.420232135407206,4.218112564294792,39627746061586324,261.167433877929,8.873770698089025,13.011523678249295,3.528262840150202
39627769662935236,153.54268995399335,12.05180600375102,6.499091324888752,4.19978194934964,39627769662935236,169.5607618868789,15.065989913257638,6.512415458666304,3.2336167850777433
39632966892127931,119.45757596502331,13.444361127171023,5.7972573742217985,4.189811286804928,39632966892127931,130.77588060913334,14.75539110198218,5.212809752717574,2.787568077469183
39627770183027395,69.91775266472393,9.781943404970466,6.7275442760422965,4.179091946319169,39627770183027395,58.909123869356684,10.331710890110202,5.447940998646054,3.6457418449205394
39627806405037950,244.5747711085162,16.540866809283674,7.024888185775558,4.174031122180514,39627806405037950,225.80486277421244,17.689794461982032,6.541199240620888,3.516017281685071
39627781755110238,77.97134001781966,7.4163623057573,7.962678920114394,4.168969057161102,39627781755110238,99.68782224712866,17.370383205247872,3.9833853676696918,1.8272480246763652
39628357146513957,213.06264062552157,15.361520814817684,7.028918011548754,4.159721982582445,39628357146513957,243.4830443680378,18.15545119807012,6.326611156179274,3.7946404746953526
39627920985034732,98.95030714368312,13.323942461821732,7.378096525731567,4.15604632375742,39627920985034732,136.19188725769226,20.4722774521823,6.285879541454519,3.0614406635687015
39627896918115126,164.77794908821193,14.605570163882987,5.773034248041187,4.137608037375995,39627896918115126,104.12466342920175,15.498041572529335,4.491997823120406,2.221859324377884
39627757549785305,172.1192947126186,14.86273358191447,6.49958965297898,4.134396401287485,39627757549785305,149.93113580246245,11.852037753558399,6.763502689926124,3.862097429391465
39627811970878757,200.50046278679937,11.091309856233824,7.876744511858704,4.13171683013273,39627811970878757,196.68840355886306,14.683904030936464,6.4681971022791185,3.6948017469358465
39627933043658408,174.11525826865798,12.467338468320156,7.7422348852518645,4.131657329839853,39627933043658408,157.97648346244816,13.959534644055918,5.71848883187302,3.0122942701301816
39627775719510317,154.62464844438864,15.379319563987643,5.858155830497713,4.118620248640366,39627775719510317,177.48035926936873,26.966555005283535,4.314979616749028,3.0900976499721104
39627896930702402,177.07374841473796,13.913198916614762,6.806066993354476,4.105370366204769,39627896930702402,173.97249416009407,13.536518962238901,6.61990280925899,3.58186565049868
39627757528814044,128.57682286914203,13.028532952853203,6.994460807100061,4.097708579184964,39627757528814044,115.20895081029882,17.8080711273191,4.759951678005261,1.7532517058554251
39633311278041991,122.01276037714301,12.388555647880434,6.800696740849565,4.097331050879212,39633311278041991,148.06966345474032,14.587873302511063,6.171082899571665,3.3514048687310467
39627817436058369,157.11980417344128,12.913297947554272,6.1410631556117625,4.092094010453085,39627817436058369,170.53138954156142,11.169298114328088,7.997031543303176,4.033383696871153
39633132143509674,203.41411659840287,15.365040332033917,6.1686608829428495,4.089825586991724,39633132143509674,216.77897112673605,23.622791105265282,4.44858888197174,3.391981965678333
39633414181095942,146.3072354877572,14.452308517900738,5.852181972288805,4.087793068918496,39633414181095942,149.07355128843275,14.144369140646228,6.305951468759428,3.559433420413411
39627842740289824,174.18148699177362,15.622405715068602,5.896222651890026,4.072970071247957,39627842740289824,195.89522499936444,15.849738082633996,5.895567390143168,2.8573527689055043
39628465179202007,259.1382378242364,11.828569493879929,8.78275013886495,4.071462079328789,39628465179202007,230.85970424495886,14.953853942414158,6.654489912003845,2.4731307547550196
39627746120307018,138.54683124885554,18.63599738103404,6.4187417896358525,4.069151375639354,39627746120307018,108.29656095256588,25.19823423518372,4.757281849843361,2.5322047940290546
39628438629256959,78.68682091491438,9.162469319402984,5.8936244876150665,4.063787726447926,39628438629256959,86.08207155792005,9.448916296312303,5.789803284275795,3.479079197604911
39627793767600382,102.09916421290934,11.504494553833101,6.993146014134159,4.062108575130653,39627793767600382,109.43330641274379,12.994143009005576,6.195629891604726,2.61941217208417
39627902936943249,148.56767272731892,10.759110034758265,6.9072275553649085,4.059356508575832,39627902936943249,121.22071733680619,9.683245546599125,6.812111784989124,4.05113937340529
39627933047851396,114.97822225597584,12.411798918944575,6.611972531477956,4.058208028225984,39627933047851396,86.44247789547374,11.33255910800126,5.874414808143741,3.5797158577409722
39633421902809743,165.1543093614424,12.743474812294094,7.207802874430686,4.044097286022185,39633421902809743,158.71120368834767,12.902021441245934,7.501145798415384,2.9181839090697115
39632981865794366,147.57684851650896,14.906320729833357,6.046123249737814,4.035738005556435,39632981865794366,138.01918735325341,19.055654182111294,5.057299348655143,3.3937141808140816
39633416324383442,189.5322135775126,11.642729638356908,7.926029371708087,4.028284551056083,39633416324383442,224.5743237744219,19.65365297791292,5.349065449327406,2.946125499226971
39627859723029746,234.87243541295467,16.04058529212194,7.7093340309761045,4.024938388287608,39627859723029746,212.06507944873343,12.142461882177752,8.509326819111127,3.8085199189309464
39633132105763446,125.84050104084359,16.348299513557592,5.694677136550495,4.018442016636244,39633132105763446,165.39138651064349,18.528023979594842,5.177308738103146,3.4011853369083234
39633332824179145,46.09147560110305,8.7420842171963,6.265328805808532,4.014632807950849,39633332824179145,68.98563091682001,10.731104323106841,4.9457984442795215,2.9442410883080488
39627933026878494,153.75194051834075,12.083968792374234,8.802668948219663,4.013152803863298,39627933026878494,152.57531916766416,18.835774459037204,4.853268473920968,1.3650778644924184
39633278939955417,57.053256508507296,7.545623232876781,6.021084217175753,4.006284856329709,39633278939955417,56.00774857230558,10.919410023637603,3.997458773301498,2.027690662361366
39627927008051752,103.3892353587684,17.631537399503355,7.590268972482185,3.9964779458663093,39627927008051752,104.38814692558479,15.464083283731945,7.626284905595469,3.936275869006266
39627775698536585,118.88504878173532,7.234092464837198,8.8859542173616,3.9938367825850967,39627775698536585,123.75706732729466,10.416670767676113,6.74603948168954,3.5819638061394072
39627848771703364,118.78378216746856,10.949224680119716,6.817803793867267,3.982678042150705,39627848771703364,117.98530867009082,10.402505739814737,7.598940427232373,3.0904877217800206
39627793834709367,82.80359595603534,9.04682189684153,7.06990819539536,3.9695723392144324,39627793834709367,86.67184015690395,9.312624341293835,6.803718134657505,3.7987597906108665
39627752118159379,118.58465824544909,12.225709813610031,6.525130693394533,3.968929997112215,39627752118159379,112.25184535699509,12.086508458146767,6.210467214190716,3.430051145450883
39627817935180673,145.978416325547,15.66677666250826,5.725777193674066,3.9623720890997642,39627817935180673,149.37628079797335,20.594865132649087,5.385259913701498,3.071141979752576
39627812457415529,122.1304585379965,10.011189260298961,7.573574126796302,3.959446231872117,39627812457415529,104.71424454959703,21.30354129269432,3.4867952880830844,1.8375254984581462
39633132147704368,84.40591867206979,10.665537162245515,6.216084833502929,3.958805804734623,39633132147704368,96.55595295314123,10.635685917721283,6.796091362345678,3.852376862157598
39633145363958407,125.86880494890633,16.034804990839422,6.975255950412561,3.9565793663162525,39633145363958407,115.69407763266626,22.396038997999938,4.932715610186802,3.104643670787206
39632976891351163,117.8071244436937,15.563262866959027,5.727534829646569,3.9518164838291323,39632976891351163,119.78661436864871,15.504463037839043,5.95869608081955,3.4556795153824953
39627770153665660,103.56506975372979,17.60133987187957,5.822959308832918,3.9503333263217373,39627770153665660,97.57400024120194,17.450757393043407,5.579253160428511,2.990974054609971
39627763648303350,94.91660577522487,4.704943431049649,19.710036426335474,3.9494536389361103,39627763648303350,95.94385541981796,16.947254548128225,6.67438538557598,2.866188899226903
39633293691324977,69.80445459542132,8.20781748541034,6.988792651157724,3.9471892492314145,39633293691324977,76.44503837723964,9.705377328295477,5.345748823520351,2.934037703474624
39627914957820121,149.2065975504452,11.977095394114126,7.026105272779645,3.939160100549465,39627914957820121,178.9443473056568,14.041362576630057,6.540643734981854,3.7677038012950295
39627811891186194,133.3817747634987,12.820912860979679,6.352752853330118,3.935224458025432,39627811891186194,156.88883612466586,17.981989719368705,4.767358193837316,2.6656279991971075
39627920997614536,128.66075613629596,11.081675261755489,6.959609349808413,3.934788479964616,39627920997614536,165.95676376765357,14.016295780998691,6.757461260114467,3.70292375966487
39633145296848591,115.93336871860679,12.971328984665126,5.844644876819956,3.9265840763213236,39633145296848591,119.56143164941899,12.762822722194503,5.334941174044296,3.043428783231212
39627776264766923,182.5139362370332,19.961016261877496,7.552931545190822,3.9164587773889648,39627776264766923,147.92590225351836,17.664583194296675,6.849826225615191,3.073683953203877
39633416949335656,124.18688967654153,18.82492220590027,6.427913929950526,3.9122947405584045,39633416949335656,118.38017110072943,19.743838813629445,5.826050888289469,3.4767607859607526
39627763568610648,105.89909081768289,8.995218124724557,7.072432748678158,3.9069906512105463,39627763568610648,95.37198984266006,10.812675392530084,5.878114692522208,3.387914419991631
39627799857729657,95.3629056971756,10.583324217262803,8.182229543675998,3.902301556567731,39627799857729657,100.23197971732844,14.164225925275295,6.117295444546534,3.1782413210504723
39633278931567829,91.82561970601924,15.563434919342141,5.94378737455355,3.9019717602555333,39633278931567829,72.13242544648128,14.031354294619886,4.831182139851288,2.9976596133305824
39627781713171821,80.93509653262231,8.33457667385115,6.996732925408089,3.8862949763877896,39627781713171821,78.14188177106367,21.325266655983075,3.098549085569417,1.7207732157542361
39628470447245293,170.72444001073964,12.285199883404472,7.264163094328173,3.885139161071674,39628470447245293,135.06447051057418,14.618481767868207,5.788953664257147,3.0621247789011132
39627835542866938,146.99608636898768,16.131846350273538,5.250478501975299,3.8798398878287075,39627835542866938,145.20930688511925,13.120255598199341,5.578489875892615,3.2403466799306617
39627770178830775,148.6129561460043,11.715012501523242,7.460314870161467,3.8796074213092724,39627770178830775,152.71494396180327,32.62313114151012,3.0090905678275846,1.2321531398265018
39627841612024173,144.21303123393173,11.179901282166728,7.530524095655396,3.8681621656546095,39627841612024173,143.61899858049006,27.857192040634857,3.497330058772699,2.459541654934537
39633458720408951,139.63655507282581,11.504412234379132,7.142054818599063,3.867982846561477,39633458720408951,159.10839299490766,12.629089238548163,6.615607490227386,3.1027375818535816
39628373663679178,121.45527142829299,13.35144654781269,5.858581763111627,3.850066363512057,39628373663679178,119.36121647562157,11.715749145562441,6.277947209554608,3.812556581450617
39627927024829055,179.84404700771663,23.869915204036587,7.3166980801951365,3.845386303281173,39627927024829055,167.424004677817,18.76891770374396,7.520820750675263,2.863295924928391
39627782296176204,130.46314774920455,11.18342902937645,6.492207898792077,3.8453431881060705,39627782296176204,145.70373547590137,15.69364680426036,5.458178502813263,2.739558730920496
39633448884768447,201.6218578539421,17.472480372940314,5.906988506143892,3.844957472426744,39633448884768447,226.47489520160877,27.452443817530565,4.397228241013974,2.5290454591504523
39633118667214822,137.24970634782298,12.37190523085508,6.364100547614213,3.843415876141223,39633118667214822,124.485912760022,11.413220464661642,6.798305608278265,3.6381612010451554
39627799819980261,161.8875315767003,4.553646644014757,16.586418716325923,3.8270174889291964,39627799819980261,181.45123866536503,15.296667248290209,6.0883103790720545,3.496997781907431
39632981358283405,120.93977781103897,11.861167123877655,5.833384181988182,3.82047969765756,39632981358283405,126.91465325492736,14.956993085875828,4.908943145680914,2.5390703498867087
39627920985031835,207.89354270797273,17.206881472850068,6.539393373407947,3.8190302921045434,39627920985031835,163.5162683421283,16.405272312377136,5.616787966126368,3.473085359377455
39627914978789386,173.7655381949106,16.569302729427115,6.499915817322191,3.8147736087786193,39627914978789386,149.74616393769935,15.317020295919752,5.834411872292081,3.146352082255694
39633311944934600,174.66743192195827,16.386780596526286,6.727517880085355,3.814336313676228,39633311944934600,159.47783817840823,15.42563840958616,5.540819061197057,2.1078879868572162
39633136421701726,137.98506904426515,14.150398459408047,5.611734993063344,3.8086238765369367,39633136421701726,132.33196553896784,17.38224993503415,4.2592679564179035,2.0000420124378806
39627902962109054,192.24320886247935,20.200450763214278,5.673556271384131,3.8037207815095506,39627902962109054,223.93550376082226,20.556473993325096,6.070473888508949,3.545038408749996
39633451384572712,133.07666425194319,11.134219661050226,6.501272689367823,3.802219856065423,39633451384572712,134.95923035732278,13.78041973022973,5.1567415400567,3.4253916674142317
39633140863469696,169.11591646820048,13.608261045659274,6.544544140871511,3.797729094221688,39633140863469696,158.8783313916452,12.301345493828249,6.573790671666494,3.1198562782857095
39627853679037885,173.49611515680493,7.496038662221706,10.736856073049712,3.7959899335623044,39627853679037885,168.95370995459524,13.949828649380262,6.871896767269068,3.1654228586315276
39633304558764813,234.30732671718815,14.709379874698303,7.863689907069585,3.7944944416069983,39633304558764813,214.48310317881496,15.333562646927799,6.975772044396384,3.209298456375271
39628475694318318,107.00230106322041,16.570394380174985,5.752950615279984,3.794341952700431,39628475694318318,78.58177247721332,20.191239636544893,3.962626316191369,1.726602398604308
39627921006006954,130.1974897397755,15.03152842304071,5.5241316498771065,3.792003675297088,39627921006006954,151.3165706410087,15.374750981155211,5.702360970883117,2.5690756875192435
39627764243896085,85.43329537448727,11.341492639154097,5.393064849289236,3.7745925201692128,39627764243896085,68.67546990222081,9.456384474635394,6.395124276880453,3.6884645672286225
39627746137080460,133.25740847979185,19.78685976100499,6.028273225920305,3.7676122912272336,39627746137080460,127.08074586568138,19.98945645311606,5.824359047490135,3.1825409615425273
39628384573064545,156.8271712486113,14.974238385123565,6.251873602892983,3.7622008795262096,39628384573064545,123.53713531585085,14.845960052353588,5.663883484846924,3.08642593684324
39633322497804480,167.91403386041853,17.49208815406093,6.262983790763874,3.760676460225028,39633322497804480,158.3802624699196,13.22989039210211,6.552065591858016,3.1662537302673988
39627776264766418,150.7699345364736,15.776310733123063,5.620847316619835,3.747652075491743,39627776264766418,162.5744805895777,13.823242245734416,5.602544199938662,3.296515989882576
39628433247962990,221.670341584255,14.5824306639208,7.46372462910664,3.745893288926544,39628433247962990,231.68768648509177,11.958887538214967,8.874969224822388,3.010987205468773
39633123155118554,95.57433486849459,11.731906944190102,7.200882181088415,3.7455966776979674,39633123155118554,94.29955020115277,12.220925665592915,6.449366851675399,3.3935817713708727
39633271457317499,92.27502569669707,14.739873772611034,6.161985766250822,3.7435135328435925,39633271457317499,101.22821728974272,21.916863195545602,4.908784200238236,3.059741849005805
39627908938994131,123.12372180625123,17.923889873438135,5.841819159664608,3.73941559310982,39627908938994131,109.19831578528317,16.573843073824147,6.563979363449109,3.6865825361463003
39627859706250871,101.78099820722686,7.66384458749278,7.3344398198501635,3.7150930994108515,39627859706250871,100.82864357401235,11.579564094439592,5.4578351283077895,3.4346871843079683
39633123125759442,125.12937415832795,11.673084326352651,7.1726721075569575,3.712501384910062,39633123125759442,140.631966140878,13.21864575415997,6.062341873904535,3.580613853942756
39628443943438586,115.14233159568303,11.41479420048006,6.1451563912761475,3.710832856264312,39628443943438586,135.90229910230693,11.834555279560389,6.164999823628206,3.4062102446441864
39633118658825389,196.11085522426174,14.689278413327566,6.570193568017553,3.709390969831672,39633118658825389,205.63314964965787,13.493484135766412,7.176751055728117,3.581056250385211
39632976388033935,118.21025108112664,12.482879125281135,5.170065355067358,3.7047258309720954,39632976388033935,116.34359455170868,12.555530123633254,5.030016589007164,2.5896487519306657
39633300955858026,159.87570835656663,16.271409091351178,5.967373030097868,3.703119376775199,39633300955858026,177.26864582448087,21.12777819210034,5.019057350869226,2.0601338522609254
39627811408840947,160.36908701106952,16.63307461988071,5.3384029589617645,3.695772951991574,39627811408840947,116.1196001338309,16.233616161097405,4.287096436566663,2.0747002113322974
39627805876558063,73.43470211911988,12.157141893162988,5.947014241530929,3.6924427664789112,39627805876558063,85.73518934164153,14.694567148528135,4.889490268676668,3.0280493818588243
39627788348556433,175.505089176401,15.691503813187103,8.817968647845738,3.687360804829689,39627788348556433,190.11066858842725,25.818831853628804,4.873021399499286,2.4973250611016944
39633149575039636,59.11972960096363,8.89306338280885,6.535492468711082,3.681438904356461,39633149575039636,93.07659200861232,16.36830825261807,4.24568512638621,2.108579067020223
39633441204998044,160.50035309888574,11.632033784083397,7.545792680154488,3.6755805997955076,39633441204998044,170.99133501903628,15.515063444713341,6.06946234047384,2.6989202333588063
39627878815502505,155.5121994380193,14.048237096459404,6.081069829397102,3.657906272003397,39627878815502505,171.5117866758,15.216781270204342,6.029904597104987,2.887095277347801
39628449266008318,265.40922790513235,20.58065895506738,6.274157623885316,3.6483967063683425,39628449266008318,248.81266508548072,24.245714568677354,6.023813757907476,2.988909145780939
39632996629743614,130.8720751475247,14.12293949517342,5.865942484643221,3.648174099880984,39632996629743614,196.57356690796595,19.235283966479017,5.471804124994538,2.9300503184356326
39627781688005109,195.77306184938195,20.18003733442356,5.379883291502775,3.647421131518479,39627781688005109,150.66530038874984,15.636152196841461,5.366720292801596,2.3923077519152045
39633419151346849,111.21546663237659,14.50432734781408,5.879655816111604,3.643535806586987,39633419151346849,129.3660733669672,21.29521987760536,5.4085116634350365,3.19231087157009
39627746141277044,172.01704419522594,16.48128481635912,5.678956909542713,3.6301556976655043,39627746141277044,133.41300098399998,16.351406470434675,5.1450812940965385,2.280947305504469
39627872922505579,68.04657954537392,8.71434983573976,5.8722443858108235,3.625422854815392,39627872922505579,88.02670088273616,11.409895500122117,5.227957617236406,2.067612868278599
39632981387642585,76.20569870858942,16.492194016504076,5.440560596272682,3.623536449505066,39632981387642585,81.29076270878866,17.62852401198122,4.864540596727232,2.7608484167375815
39633149633758397,165.0074237443052,21.72609380128882,6.8655414306293565,3.6222620701743593,39633149633758397,126.71866294516828,27.420908808676266,4.954564369293191,2.190991948333296
39627758095046057,109.2074539097855,11.925625262989552,5.874081175616324,3.6210265805560637,39627758095046057,89.90525995936451,22.581088830850263,3.466374445034171,2.1493787021987973
39632981823849744,191.64181474762776,18.331696004031745,6.139391488447131,3.6194203236343685,39632981823849744,190.3282636580989,19.06724713956113,5.825709258037559,2.6357225286024155
