ppxf_sigma,veldisp,ppxf_sigma_error,veldispErr,sigmaStars,sigmaStarsErr
203.25235098324129,192.9922,10.14761381620547,9.083288,186.6425,7.923378
114.82162190781747,108.011,11.9302898062339,9.649021,104.8885,10.33514
80.56700908771124,90.1871,9.535284021505989,6.933948,82.18479,6.315105
128.48050482066324,137.718,8.259027093420418,7.572464,152.5668,6.58105
167.62396168680843,158.2986,11.53220958410096,8.746532,163.1627,8.272399
210.52399938258895,217.9111,8.806414336659783,8.977826,231.3908,7.966524
80.72663194474936,89.23995,8.792948359117828,10.87963,85.69451,9.426692
158.8993935900766,160.1609,4.700813718251562,6.635677,164.7207,6.442081
119.39969845452876,113.4417,7.328545955569804,10.99949,118.6485,9.886531
84.52629816152499,145.9781,10.47588346201518,13.18022,133.1879,11.02268
213.02022104531827,198.3828,5.273881105891496,4.332569,207.3992,4.013793
130.0681608923862,148.9814,8.66730936908515,15.30978,125.237,11.68006
185.37094897751095,173.0521,13.46020979181604,8.265726,165.9609,7.479223
176.60791933143338,166.6111,10.33298544502946,8.86124,182.023,8.079645
204.00320777910292,200.8657,8.799423226918234,9.889694,213.1009,8.521462
208.6168524277388,213.3058,6.34216830694016,7.633862,215.1469,6.472229
108.42112602203652,96.56882,8.301150374062592,6.91127,96.33572,7.044982
144.241711884956,137.8143,9.960526706002833,6.786,145.7815,6.026439
106.18847494598634,113.4323,8.567401580193346,6.985368,102.4996,5.932353
245.63882834020728,218.3473,8.911986487562437,8.158594,238.5431,6.982868
126.66515771122062,126.6435,10.63973069256138,11.74282,141.2115,10.42025
127.57304763106936,132.6611,8.61202141761541,6.070117,139.8188,6.265215
153.31919563992395,169.4461,12.487795658166462,14.38467,167.4563,16.60443
184.8085304822017,175.9578,11.346085331224812,8.074965,182.8828,6.90562
123.43710775335236,128.0231,8.405251155081784,5.930178,123.6227,5.476218
137.2350158848018,143.0234,6.876243861679853,12.72439,156.2579,11.19348
275.7672206029186,270.7427,9.415477883789976,6.26785,290.6701,5.830677
153.30569754688256,152.0536,11.42274877376616,9.120919,156.0657,7.892332
226.68513319539176,218.0428,13.058737925803088,7.540985,228.5264,6.698522
180.8245836442669,176.2883,8.520357743897932,10.04483,189.395,9.363773
72.33467042609149,80.59597,6.289808412413331,7.064689,68.86569,6.416853
153.04585387505983,123.6758,10.71944006223234,6.894806,131.9247,5.744629
146.20618263176243,119.3718,15.173555743348237,7.763972,124.7183,6.861101
27.935638096597582,57.85907,8.972349825194486,8.157084,59.18578,6.626495
137.46235344689907,142.1372,9.229713458429424,7.071448,141.1049,6.364499
152.45865871978842,172.265,10.86255865756038,11.04901,186.767,10.64253
184.239128776224,175.5728,9.259994356683212,6.390485,191.9502,5.699405
181.4684298554618,174.4208,13.038404479555224,11.25491,190.277,10.22687
76.14733887039897,81.62717,10.426427746998176,8.799847,88.53384,7.566943
166.78614638259094,159.6664,8.27475980213382,7.866469,165.6827,7.274656
93.360134782455,89.4042,10.168457080252114,9.714962,102.9941,8.033492
255.01625175162323,249.1985,7.424943752161684,8.066238,261.0597,7.074453
126.82535639859265,129.8226,8.461309146329649,6.819974,140.8837,6.220162
131.12228068813943,160.8887,12.038868395583355,8.099994,159.6851,7.763221
182.06460285353444,178.3553,11.540571367538844,6.616642,177.5478,6.038401
287.01218890449934,275.6548,4.581646792960757,6.686985,281.8765,6.206737
111.6930059658946,117.5229,11.291006284353845,10.84958,112.4786,8.885359
155.3747887869152,165.4837,15.743333986468675,12.23211,159.8048,10.07346
121.1605623463626,130.0631,8.972996443354301,7.126383,120.9897,6.956575
166.3368731637951,180.1179,8.37280306134631,9.340886,181.3385,8.899923
141.31242036266502,142.843,15.408526925001532,7.265525,128.1849,6.446679
133.76874318974723,150.8262,12.404690979820035,11.53784,157.6324,10.08449
91.58508479808586,100.2046,8.532330186995884,6.77957,90.93102,5.825686
148.9899078953171,164.769,13.981192444359314,11.85763,152.4217,10.52579
305.09049597448615,260.5263,10.630984576486536,7.433302,271.6744,6.722243
105.25644970898084,132.7447,5.940696276106473,9.641791,126.6414,9.082368
237.76645276793585,240.2936,17.3544390337137,9.84443,255.4028,8.189867
146.8459429628501,142.6758,11.577241739635308,7.700054,145.7206,6.475447
107.93676038277036,109.5569,16.89920454261536,7.549144,97.41283,6.94065
171.55851547809462,160.5366,10.89840454120423,5.708082,170.2912,5.039864
139.01447993049626,165.5192,11.112824860738218,13.45798,158.6137,10.74734
224.3902395575284,206.5173,15.811562962047867,12.7269,216.1445,11.9173
152.4706159603554,146.4829,6.23690355754191,13.16661,161.0633,12.34808
237.7252459455229,226.8776,5.853728457372059,6.654979,238.5932,6.083996
78.44447035814218,87.18289,9.036313134629056,10.30138,73.00393,9.156093
79.85612541132141,104.5026,8.49003892363504,11.48659,90.73057,9.658517
155.07638528639183,140.037,12.492527314250458,7.796002,141.3391,7.450082
103.13797573923694,107.0873,9.41355455157219,10.67889,119.176,10.52171
254.79372839675815,240.0671,9.80765573370116,9.049809,246.8768,7.623622
135.99037615697085,142.9378,8.993947850027224,7.658505,148.0206,6.494127
197.5843516600996,194.8846,7.451152957146441,11.33356,195.0594,8.948826
134.55663257719522,118.3484,10.942570139458487,7.559606,117.0085,5.813242
128.0275544029206,112.4845,8.333678529785859,5.617728,128.708,5.123469
83.85182358491844,105.9241,9.76618898683309,11.83773,95.79017,10.93775
190.10623521227,182.951,5.313138354746339,8.866546,199.1025,8.365417
267.9498961576148,225.1851,13.02619881910385,6.45559,245.9143,5.847235
147.69290296524215,169.0222,13.227499573842474,12.88428,171.9729,11.41737
127.15529803744904,149.2254,7.431357924997421,5.995538,149.6486,5.552356
111.27938602982816,107.8587,11.474355662443408,8.502223,99.18681,7.254305
136.2964985030631,157.3882,12.790609418610831,7.445123,159.1783,6.793406
100.76097997095152,113.7868,12.326037202092538,7.523084,105.5337,6.704024
61.47475272443264,69.3357,7.363058470649716,7.378778,76.3412,6.607018
202.28909680263996,212.2285,8.310302726618664,8.465638,212.3526,8.551039
146.60796825639784,129.3302,8.352788820269426,6.640719,127.136,6.068867
135.22803891904613,152.4904,10.618805408965509,9.983634,155.6756,8.773529
109.81607319058772,108.9451,6.8627335813462,7.139728,111.9488,6.270383
171.3887917717896,185.868,11.482627341589918,7.118656,181.0833,6.604269
109.6044471866138,119.1123,8.200788429295852,9.457857,110.4408,8.043393
222.59012532880485,179.9054,12.120823665982494,5.862753,198.1201,5.304049
117.05372034688372,109.4132,11.10320588518991,7.017561,114.0279,6.493198
125.51707923726804,146.4511,11.546454989060628,8.360194,147.1079,7.41567
107.40097935466773,87.01622,7.639435567164374,6.464317,91.83442,5.515083
197.2951907987903,197.5679,8.810900780078338,5.430926,203.53,4.588604
204.308775951229,207.0777,11.025452412713545,8.154884,226.2215,7.54123
161.4213087018239,158.6428,11.086040956308018,7.341651,161.4731,7.165437
156.069934469407,181.8188,11.682208030323634,7.31366,162.5408,6.661681
141.60349524727783,158.8754,10.91725705739217,10.84235,163.4205,11.27526
128.0359186480099,135.6391,5.741850276253864,8.400252,133.0422,7.815291
125.39399655216124,125.6613,10.630640273350243,8.408658,139.096,7.575067
135.58698071079064,139.2545,10.42462371295603,8.252467,152.753,6.905714
126.89532063944058,125.3679,9.982551993266746,12.98017,138.4143,11.20965
111.34543052836352,118.7018,8.725959285463393,8.137148,136.2099,6.682268
135.12111813435578,227.5675,20.303313015948635,13.61949,125.3014,9.499232
46.84187886997994,14.12122,6.758210985647991,11.34317,18.67635,768.822
129.50434245904228,96.89179,9.203709538411871,13.19613,94.24005,12.35008
116.08319855935392,110.7985,8.511672543733257,9.075796,104.2398,7.875122
168.48824991737405,148.5187,10.162795310840382,6.830484,148.0794,5.921178
111.6141902573788,124.1562,11.279299713035543,12.25191,135.2215,10.83255
174.80167265108608,171.5953,13.587420826399162,8.918736,173.3921,8.023809
142.13683132117262,142.0373,10.21060865582702,8.866546,158.6358,8.30881
97.42757482343517,110.8307,9.440987429142004,6.559416,107.1375,6.106578
170.95881206415922,152.6083,15.673109950785404,7.989844,151.2507,7.26649
189.52819055675116,194.7292,13.510240853530188,8.503003,211.0056,7.316041
118.13774293914317,119.9789,8.928508678857053,9.071455,124.9482,8.947779
160.5724274949469,162.0394,12.963814822787604,12.01972,161.0304,10.81097
178.22906902448696,203.9584,12.174895051201188,7.655875,199.9616,6.752771
166.13473548525815,179.4187,9.64590147758434,6.169942,168.79,5.400733
117.9518394352962,136.5751,11.94328996554807,11.06207,136.0076,12.58343
204.11268577627737,196.6973,13.971424699522116,11.17618,206.0814,9.457826
82.02247661778267,64.13036,7.094483021651816,10.01797,76.5013,9.276047
155.00789862899202,141.1392,11.91684898306443,7.588715,147.7243,6.719891
155.3598248685255,144.5388,13.220110778797858,14.80641,136.489,11.5706
185.96166728903168,179.2628,7.731670196803494,9.782548,187.116,9.030314
357.7155113297646,332.8802,14.485580311850056,8.470382,324.5298,7.287269
138.8724699103426,165.1362,9.72542185861319,9.44187,163.3857,7.858272
73.14954377899295,92.6366,5.050658172288678,4.879171,65.42895,4.726324
179.06218573776928,184.5463,12.875674755656217,8.006257,188.7468,7.204698
107.51298643749888,138.4392,10.590361111168791,15.74426,140.6208,13.3393
169.4765199790684,164.8512,12.95525463045619,10.27506,171.4517,8.225517
136.28813555024772,147.282,9.903653526118822,7.350168,155.7632,6.451981
118.14835122792044,112.6034,7.116269215515858,8.681816,114.3852,8.009766
148.58250056883358,134.9937,8.991806186701755,9.552537,146.2248,9.234104
103.96382747064236,85.32894,8.794133002221193,8.679261,93.3223,7.549299
139.02408233000526,145.4909,10.1142299173981,11.13126,162.8458,10.37609
159.78550432727334,136.6199,15.5734165763818,8.812251,144.1653,8.098718
215.4125619153647,222.393,6.541756804422717,8.001575,220.627,6.940587
166.99007317423414,157.2448,12.736903602580348,5.960686,161.1885,5.280582
119.91460630236227,117.1842,11.914403402497298,5.819432,109.8697,5.713817
133.34203847803232,159.4852,11.93678949543606,16.53245,133.4268,14.50591
78.64279117579466,73.37579,10.729216624133546,16.24805,78.64491,14.11757
105.98107569929527,158.347,9.753084085648418,10.10082,155.1022,9.862162
145.9343952080705,178.5074,11.730967736679847,10.9182,162.5769,10.40507
227.2658241417645,221.4653,5.274935147604276,8.920331,229.4366,7.935373
127.3621159048472,152.6615,13.164150700245816,6.423062,145.8915,6.215196
182.5764378749953,177.0055,8.111928896551673,7.387779,174.3935,6.563271
182.40957058299492,177.7395,13.208580886108152,8.799215,187.9791,7.538742
117.64186632131036,121.3527,9.28591188496906,16.77164,139.2845,12.9201
229.0291796428089,200.0924,5.850985780969873,10.00171,202.9573,8.81344
133.13575133210804,149.4853,11.422071954273353,8.886455,138.8406,7.731906
77.75891949779664,91.94347,12.40057729684703,11.49882,97.27787,9.665339
88.17486363474664,85.47331,8.473617426826191,7.487803,87.87833,5.945666
141.94833997780012,144.1796,9.61277186712752,8.916728,152.5326,8.10014
193.61621813754329,184.7664,9.552736128283794,8.823164,180.5609,8.384633
183.80144407411484,167.5575,11.90036478509877,10.09805,167.1844,9.362447
142.88479001538562,141.3492,9.14022070978317,8.068546,145.5105,7.629406
261.73699443408026,230.9236,11.627844418598706,6.390269,233.0815,6.067694
120.56152021544528,119.7261,5.934949481671327,8.642212,120.5677,7.777289
233.1662764666212,242.28,16.296748269312456,10.21457,247.5014,9.641608
223.5340695928188,203.9339,12.42069427070609,6.488643,217.587,5.97561
132.66780060000335,139.9997,10.554187411887495,7.686646,139.9821,6.871549
104.45400678419055,119.1989,11.575858569713176,8.987913,117.2598,7.703943
222.74525231801516,210.1839,8.318527700900432,7.956655,217.5203,7.266498
143.0102056667705,153.7199,10.467432449567276,7.905501,154.6187,7.768744
161.2636544015908,162.1039,11.255681652671727,8.210231,164.6552,8.584589
162.99810198073536,163.2355,8.598742127077708,7.857903,168.1604,6.761499
154.02441002250262,159.3891,8.485765315110978,9.901428,170.1027,9.162545
151.46589655809743,155.3526,7.471126312182049,9.213833,154.0422,9.053215
166.0151502129578,156.9789,11.019126467212145,7.746459,173.522,6.820796
111.8383277850849,114.1525,9.267847414660984,7.045434,114.5444,5.999992
94.91952452669533,49.59164,12.71554469699669,14.56925,49.98503,12.34683
214.95225823892628,209.9496,9.33080184451477,6.816013,214.3603,6.636611
127.97992800658665,122.2236,6.529292467019239,9.69421,129.0783,8.933371
166.40539708052447,173.5268,13.12148777453867,8.613111,182.3428,7.063686
157.62627914004565,167.3111,10.80684331665802,10.33199,175.7753,9.004743
101.2954205952348,100.2691,8.26827278854025,8.927896,117.4151,7.215135
157.5001403563799,173.0658,10.64057167598414,14.01663,192.1719,13.61406
150.88299575138603,144.9296,9.498067624849227,10.40036,159.5694,10.08358
147.54933226763546,143.665,12.787179814070884,6.2542,141.7172,5.239434
146.6842548715009,130.5134,12.0306834870149,5.5603,141.6673,5.262578
56.36605122067645,50.02451,5.943617068671406,11.45527,53.59866,10.10649
186.46399068998215,225.5073,14.678483118310092,11.46431,222.2402,10.26629
192.0604512271921,182.6227,6.26690933433448,6.258493,196.5452,5.937047
162.30086195350438,154.4533,9.73993217621226,5.947534,162.7025,5.851276
122.5926812873644,124.8643,8.034449125493504,9.807833,119.3577,8.190984
213.08652675331743,193.3583,14.14301362920204,10.14927,199.2721,8.249191
111.00438072718622,121.6821,5.139595126281701,7.836902,118.3977,6.904284
156.36623132410327,157.3633,5.398455552203908,8.461434,167.0921,7.563687
100.06866488581834,91.52167,12.350062831517697,14.25365,75.8055,12.07269
249.933353088273,146.249,38.86122033849782,13.699,115.2034,13.47317
211.79172956686372,203.3637,11.504089602799793,10.6111,205.6036,10.30715
200.3883055289475,180.5415,12.976276337302258,6.054301,188.6752,5.554428
250.08446913436748,240.2268,8.984426497272148,7.621641,254.663,6.45988
157.23152272164464,173.0655,9.320772948376998,7.743917,178.4672,6.746947
135.05417101163903,139.0541,5.289660363236422,8.590859,147.0191,6.988742
181.26419106143203,172.3098,12.450476480020036,8.513379,175.6592,7.430425
162.03733520193816,214.8767,9.86739952963424,11.64645,223.9019,9.535992
165.5095319129243,154.9344,9.584148200797376,7.135484,155.08,6.715554
159.73647249955985,171.9987,10.680245589777794,8.973413,199.2154,7.647243
51.33557675733668,64.88548,8.83008395457537,8.81028,65.69936,7.343339
135.89813352599103,130.8998,12.394668465343972,10.59684,123.9661,9.486017
167.64950922276012,166.9878,9.79527184705534,8.875272,167.0114,7.425082
127.50272299950844,129.0796,9.844441513000636,11.06287,125.6194,9.207911
117.21175881297088,156.0512,13.090768795383596,10.4069,150.6249,10.5318
83.80660232733936,90.411,10.159358327367118,5.734546,85.15383,5.262404
204.2783627533885,192.358,9.271967099477386,6.718184,206.0718,5.480276
147.72101111268944,134.4813,10.320249905323472,8.242633,138.0351,8.173159
169.95953104302328,183.4871,16.06079254138762,8.142414,187.6743,6.988383
243.2609469378759,251.5047,6.950724579157595,4.854937,245.6363,4.280976
144.03575414149884,166.0324,9.7095717177647,13.09234,171.6729,10.6762
173.90236489852305,156.7758,10.122027895069609,6.193588,164.5647,5.203687
79.26522190314658,97.53157,10.467716208509074,9.012225,92.53654,8.610694
186.5582368818607,210.5469,16.123891660942643,12.73587,217.1893,11.62608
170.81306156676666,162.3809,12.849261539953297,10.33242,163.2708,9.41218
233.0559390842312,191.688,15.081338646068456,11.21234,194.4146,9.176506
128.65630193087551,138.2917,12.524043255847708,12.19882,143.2079,12.49707
209.4375498991037,180.8983,16.23800114379527,10.86627,194.9567,9.179214
128.07407812807813,137.221,17.92086678801202,10.50791,127.7234,8.48391
211.8225003988767,236.1364,12.859180535159965,12.88522,241.6714,11.94364
242.11899234398024,236.5924,12.738210583471618,6.427893,254.2768,5.893155
186.27513551527545,179.506,12.443132426566148,8.118168,186.5902,7.322438
159.48674671708102,151.7412,7.017636940039905,4.932525,154.3427,4.402116
127.750651232268,123.7745,8.78537915533393,8.43075,132.3562,7.548731
122.77041153760324,115.6149,8.869092671237105,11.54753,139.7926,9.337803
275.6818142875512,260.6212,12.858432294147187,8.784647,274.3505,8.370506
209.76882232537417,196.9981,15.502663971860208,7.813785,208.8278,6.679778
131.19554611184998,167.1614,7.715556117869992,10.25768,166.0632,9.089937
110.95603408017529,112.9088,9.669957710113527,10.90494,107.015,8.152239
130.06214109191868,131.1358,10.842740566513523,10.32677,133.5963,11.07947
78.9770121836677,101.0614,9.908014773306991,11.40814,99.04909,9.806184
169.3342516847577,161.6281,10.082422201523642,7.213485,165.1882,6.519985
146.94079229785353,143.1043,11.940080501404363,5.710545,145.396,4.805818
194.95074666968327,187.4887,5.532397750265964,5.905346,197.2524,5.474083
123.66906092631316,115.4027,9.933836706203952,6.337379,109.3817,5.936042
183.57609821456705,171.2358,13.64124019602035,12.45098,181.2103,10.09607
182.74354709541495,188.4307,10.896877943582352,10.40949,184.8089,8.44322
104.57401442948702,90.61688,7.240165160345085,8.631485,92.64855,7.784725
67.05269382003767,71.07069,7.128426883289018,8.122456,73.35009,8.173525
155.81823179706043,147.8033,14.052072568770866,8.691802,154.726,7.596907
143.61151676864787,132.4377,9.951911444211326,7.299945,142.3563,7.117536
145.5626147269866,152.1426,10.477215468062434,7.067187,151.6521,6.310936
173.7339091534828,161.4466,8.657635643267977,5.628658,166.9704,5.054996
184.96642331582515,207.9128,12.496220803581611,9.414289,206.837,7.887166
43.90094059581947,31.98663,8.07563087648661,21.16978,37.87324,11.15691
190.091865684774,181.1031,14.56544734334934,8.518173,191.5461,8.116013
171.5006499881946,151.2174,10.708182970711096,6.026451,160.2692,5.490058
161.69678610726515,156.0931,10.548715466930238,6.616317,179.9518,5.84495
217.69817418086885,197.6342,17.01780044431218,10.98231,203.6903,8.862117
140.19031700865307,125.7722,9.43779198159996,8.840454,137.1596,8.871355
208.2153387925724,231.2236,10.208970131708057,11.25213,238.4195,10.41343
161.2779994139785,172.7064,10.87243697475032,6.784535,156.9442,6.468429
153.18778437937624,117.6196,11.35136343382453,6.704972,131.4236,6.235761
118.37517024078252,119.4063,14.593484958619111,10.26432,109.3812,9.305573
212.4842787589033,173.4437,15.422770444882408,13.16482,188.5883,11.63056
142.5567234657279,164.5519,9.480774287616546,9.128449,155.0801,8.094117
135.17959455176813,111.94,7.494484555040668,8.038172,129.9497,7.553062
69.72454646235485,93.79199,5.733865296747783,9.775379,83.50224,8.487921
103.62604565061643,84.9433,10.117947208861406,13.40709,85.79121,10.62479
158.09383172256284,153.4801,8.64866764730336,7.010939,155.6143,6.781915
202.60121840692017,186.5046,8.411268778441425,6.536945,188.5903,6.524977
196.9486475479902,181.2685,9.401549992794935,7.012504,186.0376,6.223396
215.0154617372687,223.2586,12.31115876361605,8.185241,223.9876,7.081934
114.22691324963368,112.3226,10.701703844595402,17.15084,121.7499,13.38256
142.4809960747376,121.0912,12.496325185140028,5.774931,122.8678,4.990014
135.9924340232323,124.8244,9.486449264492672,10.76538,116.7626,9.427327
182.86741862799207,168.7257,8.450856176316103,5.409412,185.3956,4.485535
229.5494398785418,206.303,14.40322578142222,9.401076,231.5461,8.653493
108.99538996486834,136.3352,7.646980536624797,9.350372,120.847,9.80785
85.81779891678292,94.72408,7.512357019685503,12.30105,86.10095,9.440765
205.17665944572835,173.9277,12.890851072007624,8.438163,183.7267,7.551943
115.87036232884336,119.0435,10.47774707920258,8.756122,130.8557,8.104164
79.42318347451608,63.74316,6.498471956369637,9.87095,76.53123,9.689013
50.35318445274159,24.01356,8.660400848207132,9.625464,37.09528,5.835722
191.4052843640893,163.7498,11.396362644684068,8.54452,180.0874,6.947175
196.33789608041064,226.2737,9.98956374602967,11.08249,218.4692,9.972448
222.00869957923663,213.1207,8.12030785722464,7.522273,223.0662,6.217486
221.70097796414407,215.5993,9.523560641797811,8.39499,226.9836,7.513451
168.83787696014633,162.1929,9.200663299133964,7.161221,171.2597,6.286232
56.76744742714572,88.29822,9.37263496967232,9.560506,80.19293,7.487126
89.24994138257104,106.1642,9.639608198118,6.044734,115.8811,5.633028
203.79119569092128,226.1903,10.044960569040766,10.96366,226.4198,8.633919
226.7068826201007,238.5092,9.96930195215588,10.92061,244.4119,9.172525
124.75246793239116,124.4145,8.394080953657571,7.326972,130.2827,6.824033
97.0593843580376,137.4211,14.785997523542587,13.74797,122.5134,13.35301
68.16574320640122,105.323,17.380869448702875,11.02911,91.86523,8.460335
154.065611470431,136.2742,15.24121850073313,6.063097,131.5872,6.169505
198.42151582486005,188.1143,15.207302272945295,9.274506,195.9655,7.916934
124.1563847528173,130.1321,12.175206968342131,9.574361,126.7937,9.688426
214.90781302558304,207.8086,6.994001651840287,5.809996,202.8348,5.853751
108.45137157448218,122.8327,13.192529141933935,10.17669,112.9328,9.438834
124.74431011525316,124.1247,9.66695610409166,5.821733,120.1994,4.998631
181.70317109571124,191.9318,17.01714947573496,9.875837,197.5143,8.626513
145.3879453319361,132.6376,11.441853227524849,5.892876,134.46,5.709217
84.25441276969244,87.61384,8.195135738248329,7.069498,93.56327,6.825456
184.24059189325013,194.4723,11.822782285887168,9.937313,198.1828,8.818763
133.87207688765557,110.6275,11.505398087068247,6.951432,102.9768,6.905001
183.4585287858283,177.6785,13.263640416658513,9.381623,193.4287,7.723932
138.63951948352394,153.7987,15.494182144727732,12.12191,161.683,12.48026
137.8888103097603,137.5055,6.969071103252672,6.105669,135.2286,5.614839
138.4988945343612,128.0985,14.953198913355603,10.41175,119.2131,9.025575
69.82922638959221,81.28596,9.061955261805153,9.88488,89.42367,8.661144
148.76501618960933,133.1087,10.839782592889206,12.58585,171.2811,12.21976
111.72057154500044,84.06406,11.0235015780891,9.530312,101.2972,7.927343
160.70746521558183,162.3607,10.22914622320755,6.251193,168.3321,6.436853
258.20060337469926,249.9904,11.768929250897829,6.01826,253.3466,4.984268
191.58641616887527,165.8544,4.043775366049911,8.277443,180.9615,7.008026
127.82711582339564,128.2292,8.886829007010261,8.160318,136.4036,7.246548
218.6790480554387,179.0209,10.107300890178369,6.383793,207.1622,5.622212
178.81658482250484,179.3689,7.658293672505761,11.2481,182.7844,9.791173
116.2240137704523,131.0778,5.538329422151742,7.600714,131.2992,7.326475
212.7100101133744,188.434,14.169120975678794,13.61431,201.408,12.03409
202.86851932580944,181.326,14.071473364580344,7.749729,196.9949,6.892988
282.9678198483866,256.1208,7.704511584176089,7.096164,275.936,6.537467
156.976903824392,129.7564,9.425823183263766,6.934697,132.9338,6.184388
132.4974748103071,122.7743,9.740229169085111,8.420936,127.4909,7.622712
153.82970546639586,149.1382,11.508332060437017,14.63523,159.3685,12.15741
66.46691566843677,65.84721,8.322265956421429,5.726744,56.00941,5.574136
119.76522976606792,105.2021,11.206066970050191,10.81451,110.0095,9.409085
107.74170707974883,136.4648,11.10410000428624,8.287014,135.0226,6.762552
159.12311874601087,178.9698,12.996287242158049,10.90165,183.708,10.60487
149.95362515163671,141.7783,6.600690833812451,9.673193,141.7258,8.802404
108.31111439018078,113.7489,14.948525947632731,8.881594,110.3045,7.519921
109.24972861456904,115.2722,8.443556245688441,7.836502,111.2178,7.157791
108.25609223744785,100.8042,8.816255804619498,7.735428,111.0975,7.029701
102.96828925836824,95.85703,11.74409325788065,10.21744,98.50389,8.32193
104.9034561773214,127.5997,12.460701840060064,8.544459,126.0601,8.028386
125.63180293340449,130.333,10.50171305875712,7.829791,136.18,7.975188
105.7631334424941,134.1154,8.618173012523753,7.578195,125.3369,7.401367
152.8029918964952,153.9663,6.16241305584101,8.12654,158.7169,7.176431
167.8911114968185,154.247,12.738411749957722,9.603938,153.8996,9.251009
149.1909360446084,153.5287,8.125944440026991,8.154567,150.1264,7.904751
97.94012757222498,132.0111,9.982907275619016,9.531707,115.0765,8.778818
231.7766684064396,219.4886,6.533183557665463,7.376366,235.8301,6.729947
124.50604841117612,121.1469,9.24690850615115,9.250757,126.69,8.032669
176.61122711699142,182.9624,10.687532353506468,10.89349,196.8405,9.735493
116.18082749522544,107.5817,9.848587268274567,5.22797,109.2314,5.221421
182.26916923944168,156.6277,11.282441378688985,11.6369,149.2524,12.22294
188.51897268692045,172.1105,12.474181366888049,9.653322,180.7388,8.469066
110.26368555633093,136.3249,10.218163890922137,6.425949,131.2677,5.749466
187.5448251539429,131.4179,24.23666795729201,9.722268,123.4196,8.639688
214.2178904731164,185.7987,9.929441183518296,8.289877,190.9323,7.917474
135.20518032423706,151.1566,19.9347411417611,10.33862,136.5255,8.949128
147.0878324946696,151.3011,11.370828287961665,6.323407,143.3625,5.76888
114.15183103783,111.6566,9.60530648357052,8.429112,118.914,7.663654
129.58983729576445,109.4007,8.006278998222639,4.865538,119.8354,4.309414
54.55022290309745,46.82311,10.308639101709124,10.90044,50.911,8.841936
221.635032081787,214.5372,16.409084517839545,12.69072,227.9445,10.90382
195.51087081461495,169.5,13.133041884441395,9.257297,170.1084,8.086649
114.3968479420701,124.2858,8.056075714203969,10.02146,112.8359,8.45896
110.23234451443484,109.4637,13.868867983526888,10.53578,119.3057,10.75164
182.7918119644344,196.2202,14.75296467946697,10.2375,182.5475,9.870383
151.92057872301723,137.4654,13.564214251794017,10.69421,131.0702,9.939832
206.3460186367162,202.8785,13.11097063920695,9.095645,209.519,7.835723
343.101721402793,337.1322,8.635103453267384,12.63313,321.1123,11.20848
93.97871659383932,114.9466,8.297615748547548,14.64872,102.5665,10.81857
205.139350438441,179.2095,10.513840592804293,6.141107,188.9167,5.641215
160.99700924560824,149.442,8.92871876833226,5.757305,156.0029,5.141795
96.35896964471816,89.83828,16.07834457596077,11.96506,86.68896,9.645329
90.9204041842637,94.21767,9.483231120541074,7.794753,83.60177,7.540732
249.2296583009402,224.2707,16.76972105116991,6.594393,232.5466,5.736543
213.1473677681888,198.349,17.22813411431801,7.301541,208.6572,6.430948
71.44586336390374,81.687,10.99857394642838,9.550324,83.16283,9.083498
117.80430461151988,134.2772,10.390196021793948,4.445478,143.6116,4.151849
82.1158660180701,60.68936,7.90062975680141,11.45197,55.43816,9.939253
127.94089867629474,127.3488,10.82402635679347,5.278559,131.9573,4.93676
15.18338748056113,0.0,12.385958086862244,28.17661,24.50409,103.6128
154.1824280165473,149.2345,11.788421950597892,8.377939,152.252,7.658597
95.67455348612368,93.7313,8.216138299807445,10.314,93.86494,8.46874
176.59480641004595,146.7772,12.695012520842525,9.249946,149.8396,8.372832
223.57786885410803,205.3639,10.490444346597831,7.375132,227.0246,6.934042
113.7437008571873,126.0763,14.557345667861387,9.045794,120.9389,8.022372
146.86289524601844,152.3551,8.814872139081668,8.564849,151.34,8.75734
144.95267850657038,133.0282,11.543934014243748,8.260465,133.2494,8.293784
123.03647392456388,137.7235,15.922758913201063,9.080984,137.5931,7.914406
120.09909854380592,130.9732,13.50706922224942,11.76049,122.3285,10.29759
46.41404726030014,49.04048,8.82731780493415,6.689761,58.75605,5.367648
246.5256221810129,218.0696,11.24692260075449,7.430496,223.4785,6.437954
167.7448016004837,160.0858,13.254748766869069,7.688377,181.1493,7.424528
81.45370749890922,139.6643,12.111905766276324,14.33825,139.3852,10.96788
164.2780690566627,149.3861,11.755324331377237,6.156089,156.7876,5.203887
112.03583559554342,91.63535,9.610027575974575,7.385929,101.6259,6.411314
165.17686749215432,143.1145,6.43520334510215,6.598415,148.1314,5.513802
138.64306257170298,120.9314,7.520408464064609,5.98742,131.8531,5.132146
190.20784109983643,212.2429,15.364747279882147,12.1114,196.8105,10.82134
149.76550350877713,116.4059,12.322366303384028,8.385184,125.4883,8.363223
195.1598075985785,177.21,12.681895189979349,6.765933,183.4643,6.137176
233.24859394570268,198.4588,17.183935010298203,10.69923,219.6795,8.786371
175.88410005543463,181.2771,9.355676155419204,7.064156,181.5268,5.787881
112.47705089159984,113.7182,13.673199800318834,8.600286,114.2105,7.353153
166.14243898924812,151.6563,12.214124322134202,8.715691,157.4401,6.80524
70.05865704372458,70.72683,7.993072056038856,8.660106,62.76921,8.603265
